dataset_review_id,review_id,source_pool_id,scenario,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text
LOCATION_FOCUS-00011,H4H-REV-00117,SRC-00117,location_focus,PROP-0446,Terrace Lofts,luxury_hotel,Berlin,Germany,52.523104,13.417547,central,Italy,friends,ar,Arabic,2025-06-26,2025-06,4,4.4,مريح للرحلة,كنت احتاج مكانا موثوقا في Berlin في Terrace Lofts. كانت المرافق مطابقة للاعلان خلال حجزي لمدة 4 ليال في Terrace Lofts. هذا نوع المكان الذي قد استخدمه مرة اخرى لزيارة قصيرة في Terrace Lofts. كانت خطتي استخدام Terrace Lofts بين الانشطة في Berlin.
LOCATION_FOCUS-00012,H4H-REV-04971,SRC-04971,location_focus,PROP-0356,Terrace Suites,hostel,Cairo,Egypt,30.066541,31.202896,old_town,India,couple,de,German,2025-08-08,2025-07,2,4.6,Tur schloss nicht richtig,"Terrace Suites war bei der Ankunft spat am Abend gut zu finden. Das Turschloss funktionierte nicht richtig und ich stellte nachts Mobel vor die Tur als eine Reise als Paar im Terrace Suites. Das sollte vor weiteren Aufenthalten repariert werden, was meine Nutzung von Terrace Suites veranderte. Ich prufte Tur und Fenster mehrmals, bevor ich schlafen ging, was fur diese Kurzurlaubsreise im Terrace Suites wichtig war. Andere Gaste achten vielleicht nur auf das Zimmer, aber das veranderte mein Sicherheitsgefuhl im Terrace Suites. The host knocked late at night and kept messaging after I stopped replying. Peak season crowds made the nightlife district feel chaotic after midnight."
LOCATION_FOCUS-00013,H4H-REV-09427,SRC-09427,location_focus,PROP-0265,Urban Stay Berlin,hostel,Berlin,Germany,52.518119,13.356420,old_town,Brazil,couple,es,Spanish,2026-01-15,2025-11,8,3.2,Bien para pocos dias,"Fue manejable para un viaje en pareja, aunque la habitacion estuvo bien para unas noches durante mi reserva de 8 noches en Urban Stay Berlin. Mi idea era usar Urban Stay Berlin entre planes en Berlin."
LOCATION_FOCUS-00014,H4H-REV-05368,SRC-05368,location_focus,PROP-0530,Mosaic Residences,mid_range_hotel,Barcelona,Spain,41.369997,2.149821,residential,United States,family,es,Spanish,2024-02-04,2023-12,3,2.4,Podria mejorar,"Faltaban varios servicios que aparecian en el anuncio mientras estaba 3 noches en Barcelona. No afecto mi seguridad personal, pero si hizo la estancia menos comoda mientras estaba 3 noches en Barcelona. Pude manejarlo para una estancia corta, pero no lo elegiria de nuevo al mismo precio durante mi reserva de 3 noches en Mosaic Residences. Llegar a Mosaic Residences fue sencillo cuando llegue cerca de la hora de check-in."
LOCATION_FOCUS-00015,H4H-REV-02101,SRC-02101,location_focus,PROP-0242,Canal Lodge,luxury_hotel,Jakarta,Indonesia,-6.188255,106.851297,central,France,family,es,Spanish,2025-10-18,2025-09,3,4.2,Good stay overall,"Hice el check-in tarde por la noche y me quede 3 noches en Canal Lodge. El anfitrion entro al apartamento con muy poco aviso mientras yo estaba dentro, algo importante para esta estancia de fin de semana en Canal Lodge. Me hizo sentir incomoda y sin privacidad como un viaje familiar en Canal Lodge. Otros huespedes quizas miren solo la habitacion, pero esto cambio mi comodidad, algo importante para esta estancia de fin de semana en Canal Lodge. I felt watched near the entrance and would not stay alone again."
LOCATION_FOCUS-00016,H4H-REV-01491,SRC-01491,location_focus,PROP-0494,Mosaic Rooms Rio de Janeiro,boutique_hotel,Rio de Janeiro,Brazil,-22.880363,-43.212231,nightlife_district,Netherlands,solo_female,en,English,2024-06-26,2024-05,9,3.7,Mixed experience,"Mosaic Rooms Rio de Janeiro was workable for 9 nights, although I would compare options next time, which shaped my impression of Mosaic Rooms Rio de Janeiro. Nothing ruined the trip, but the experience felt more functional than memorable, which shaped my impression of Mosaic Rooms Rio de Janeiro. Finding Mosaic Rooms Rio de Janeiro was straightforward when I arrived around check-in time."
LOCATION_FOCUS-00017,H4H-REV-03841,SRC-03841,location_focus,PROP-0518,Terrace Lofts London,mid_range_hotel,London,United Kingdom,51.493921,-0.111972,suburban,Italy,couple,nl,Dutch,2024-02-12,2024-01,1,4.5,Goed verblijf,Ik zocht vooral een betrouwbare plek in London en de kamer was rustig genoeg om goed te slapen tijdens mijn boeking van 1 nacht bij Terrace Lofts London. Ik bleef 1 nacht bij Terrace Lofts London en kwam in de middag aan.
LOCATION_FOCUS-00018,H4H-REV-06376,SRC-06376,location_focus,PROP-0401,Cobalt Lofts,mid_range_hotel,Mexico City,Mexico,19.436985,-99.086265,suburban,Australia,solo_female,es,Spanish,2024-09-22,2024-07,2,3.2,Podria mejorar,"Faltaban varios servicios que aparecian en el anuncio mientras estaba 2 noches en Mexico City. No afecto mi seguridad personal, pero si hizo la estancia menos comoda durante mi reserva de 2 noches en Cobalt Lofts. Hice el check-in tarde por la noche y me quede 2 noches en Cobalt Lofts."
LOCATION_FOCUS-00019,H4H-REV-02378,SRC-02378,location_focus,PROP-0087,Meridian Rooms Mexico City,hostel,Mexico City,Mexico,19.452655,-99.093722,nightlife_district,Germany,friends,en,English,2024-07-26,2024-05,8,4.1,Crowded nightlife area,"I checked in late in the evening and stayed at Meridian Rooms Mexico City for 8 nights. There was no clear emergency contact or reception support after hours, which mattered for this short holiday stay at Meridian Rooms Mexico City. For a solo traveller, that made the stay feel much less safe, which changed how I used Meridian Rooms Mexico City. The property should fix this before relying on high guest ratings during my 8 nights stay in Mexico City. I couldn't lock the bathroom and the room door did not feel secure. Peak season crowds made the nightlife district feel chaotic after midnight."
LOCATION_FOCUS-00020,H4H-REV-09244,SRC-09244,location_focus,PROP-0549,Riverside Lofts,hostel,Lisbon,Portugal,38.753791,-9.166840,nightlife_district,Netherlands,couple,en,English,2025-07-31,2025-06,3,4.0,Could be better,My main plan was to use Riverside Lofts between activities in Lisbon. Riverside Lofts did not match what I expected in Lisbon; the bathroom needed a deeper clean for a couple trip in Lisbon.
LOCATION_FOCUS-00021,H4H-REV-06205,SRC-06205,location_focus,PROP-0119,Luma Rooms,budget_guesthouse,Amsterdam,Netherlands,52.410070,4.904064,suburban,India,couple,en,English,2024-02-17,2023-12,4,4.4,Ground floor room felt exposed,"The ground floor window did not close securely and faced a public path during my 4 nights stay in Amsterdam. I felt exposed in the room, especially in the evening during my 4 nights stay in Amsterdam. I checked the door and window more than once before sleeping during my 4 nights stay in Amsterdam. Finding Luma Rooms was straightforward when I arrived in the afternoon. The property should fix this before relying on high guest ratings, which changed how I used Luma Rooms. There was a man outside my door for long enough that I waited before leaving. I could hear everything through the thin walls and the door didn't lock properly."
LOCATION_FOCUS-00022,H4H-REV-08180,SRC-08180,location_focus,PROP-0437,Lantern Suites Cairo,hostel,Cairo,Egypt,30.047836,31.260889,nightlife_district,United Kingdom,solo,en,English,2024-10-15,2024-09,8,3.6,Crowded nightlife area,"There was no clear emergency contact or reception support after hours as a solo trip at Lantern Suites Cairo. For a solo traveller, that made the stay feel much less safe while staying at Lantern Suites Cairo. This was a city break stay, with 8 nights booked at Lantern Suites Cairo. This is the kind of issue I would want to know about before booking, and I noticed it more during 8 nights in Cairo. The property should fix this before relying on high guest ratings, and I noticed it more during 8 nights in Cairo. I couldn't lock the bathroom and the room door did not feel secure. The dorm had broken locks and no privacy when I returned late at night."
LOCATION_FOCUS-00023,H4H-REV-00062,SRC-00062,location_focus,PROP-0516,Terrace Lofts,luxury_hotel,Copenhagen,Denmark,55.716631,12.593530,residential,Australia,friends,en,English,2024-10-11,2024-09,8,4.9,Not as expected,"This was a conference stay, with 8 nights booked at Terrace Lofts. For 8 nights, the room felt overpriced for what was provided, and it pulled down the overall stay while I was in Copenhagen for 8 nights. The issue came up more than once, so it affected the overall impression on this conference stay at Terrace Lofts."
LOCATION_FOCUS-00024,H4H-REV-02337,SRC-02337,location_focus,PROP-0425,Juniper Residences Vienna,budget_guesthouse,Vienna,Austria,48.221063,16.344547,old_town,United Kingdom,friends,en,English,2025-06-18,2025-05,9,3.9,Fine for a short stay,"Most of my plans were outside in Vienna, so Juniper Residences Vienna was mainly a place to reset. It was manageable for a trip with friends, although cleanliness was acceptable but not perfect at Juniper Residences Vienna. Nothing ruined the trip, but the experience felt more functional than memorable, which shaped my impression of Juniper Residences Vienna."
LOCATION_FOCUS-00025,H4H-REV-03003,SRC-03003,location_focus,PROP-0189,Canal Rooms,budget_guesthouse,Amsterdam,Netherlands,52.370863,4.870145,suburban,Belgium,family,fr,French,2024-04-27,2024-04,2,4.9,Pas comme attendu,"Le bruit du couloir et de la rue a rendu le sommeil difficile pendant mes 2 nuits a Amsterdam. Cela n'a pas touche ma securite personnelle, mais le sejour etait moins confortable pour un voyage en famille a Amsterdam. J'attendais un sejour plus fluide d'apres l'annonce et la note pendant mes 2 nuits a Amsterdam. Je suis restee 2 nuits a Canal Rooms et je suis arrivee dans l'apres-midi."
LOCATION_FOCUS-00026,H4H-REV-03177,SRC-03177,location_focus,PROP-0345,Mosaic Suites,budget_guesthouse,Rio de Janeiro,Brazil,-22.889221,-43.122052,old_town,Mexico,solo_female,en,English,2025-03-20,2025-01,2,1.9,Not as expected,I stayed at Mosaic Suites for 2 nights and arrived in the afternoon. Mosaic Suites did not match what I expected in Rio de Janeiro; the bathroom needed a deeper clean on this short holiday stay at Mosaic Suites.
LOCATION_FOCUS-00027,H4H-REV-04652,SRC-04652,location_focus,PROP-0282,Lantern Lofts,budget_guesthouse,Rio de Janeiro,Brazil,-22.926733,-43.142034,waterfront,Portugal,solo_female,ar,Arabic,2024-04-13,2024-02,3,4.7,كان مناسبا,كانت الغرفة هادئة بما يكفي للنوم خلال حجزي لمدة 3 ليال في Lantern Lofts. خلال 3 ليال في Rio de Janeiro بقيت التجربة مريحة، وهذا اثر على انطباعي عن Lantern Lofts. حجزت Lantern Lofts من اجل امراة تسافر وحدها وبقيت 3 ليال.
LOCATION_FOCUS-00028,H4H-REV-09490,SRC-09490,location_focus,PROP-0476,Cobalt Lodge,mid_range_hotel,Istanbul,Turkiye,41.013400,29.009797,waterfront,Canada,family,es,Spanish,2024-10-30,2024-09,2,4.9,Funciono bien,Buscaba algo fiable en Istanbul y el personal respondio rapido y con amabilidad durante mi reserva de 2 noches en Cobalt Lodge. Reserve Cobalt Lodge para un viaje familiar y me quede 2 noches.
LOCATION_FOCUS-00029,H4H-REV-02048,SRC-02048,location_focus,PROP-0407,Vista Lofts Copenhagen,hostel,Copenhagen,Denmark,55.705668,12.565230,nightlife_district,Brazil,business,fr,French,2024-07-17,2024-06,6,4.5,Hostel felt chaotic late,"Mon idee etait surtout d'utiliser Vista Lofts Copenhagen entre deux sorties a Copenhagen. Il n'y avait pas de contact d'urgence clair ni de reception apres les heures d'ouverture pendant mon sejour de 6 nuits a Copenhagen. Pour une personne seule, cela reduit beaucoup le sentiment de securite, ce qui a change ma facon d'utiliser Vista Lofts Copenhagen. J'ai verifie la porte et la fenetre plusieurs fois avant de dormir, ce qui a change ma facon d'utiliser Vista Lofts Copenhagen. I couldn't lock the bathroom and the room door did not feel secure. Peak season crowds made the nightlife district feel chaotic after midnight."
LOCATION_FOCUS-00030,H4H-REV-09812,SRC-09812,location_focus,PROP-0042,Urban Lofts Lisbon,budget_guesthouse,Lisbon,Portugal,38.704055,-9.090017,residential,India,couple,es,Spanish,2024-07-14,2024-06,1,4.3,Buena estancia,"Mi idea era usar Urban Lofts Lisbon entre planes en Lisbon. Urban Lofts Lisbon funciono bien para un viaje en pareja; la habitacion fue bastante silenciosa para dormir bien, algo que marco mi impresion de Urban Lofts Lisbon. Es un lugar que volveria a usar para una visita corta en esta estancia de fin de semana en Urban Lofts Lisbon."
LOCATION_FOCUS-00031,H4H-REV-04694,SRC-04694,location_focus,PROP-0179,Juniper House,boutique_hotel,Prague,Czechia,50.037654,14.432771,residential,Mexico,family,en,English,2026-03-15,2026-01,6,1.9,Not as expected,"I booked Juniper House for a family trip and stayed 6 nights. For 6 nights, the mattress and pillows were uncomfortable, and it pulled down the overall stay during my 6 nights booking at Juniper House."
LOCATION_FOCUS-00032,H4H-REV-08131,SRC-08131,location_focus,PROP-0024,Cobalt Lodge,budget_guesthouse,Rio de Janeiro,Brazil,-22.906331,-43.174741,residential,Netherlands,solo_female,en,English,2025-07-06,2025-05,2,4.5,Comfortable visit,Cobalt Lodge worked well for a woman travelling alone; the room and bathroom were very clean while I was in Rio de Janeiro for 2 nights. My main plan was to use Cobalt Lodge between activities in Rio de Janeiro.
LOCATION_FOCUS-00033,H4H-REV-00487,SRC-00487,location_focus,PROP-0332,Harbor Suites,mid_range_hotel,Copenhagen,Denmark,55.686677,12.595149,waterfront,Argentina,solo,it,Italian,2024-08-11,2024-07,7,4.5,Soggiorno deludente,"Ho fatto check-in circa all'orario di check-in e sono rimasta 7 notti a Harbor Suites. Potevo ignorare piccole cose, ma il bagno aveva bisogno di una pulizia piu profonda, quindi sono partita delusa in questo soggiorno per lavoro a Harbor Suites. Il problema si e presentato piu di una volta e ha influito sull'impressione generale a Harbor Suites."
LOCATION_FOCUS-00034,H4H-REV-03116,SRC-03116,location_focus,PROP-0245,Cobalt Lodge,boutique_hotel,Dubai,United Arab Emirates,25.189147,55.311767,residential,Belgium,couple,nl,Dutch,2026-01-13,2025-12,8,1.9,Kan beter,"Kleine dingen kon ik negeren, maar geluid uit de gang en van de straat maakte slapen lastig, dus ik vertrok teleurgesteld tijdens dit conferentieverblijf bij Cobalt Lodge. Het probleem kwam meer dan eens terug en beinvloedde de algemene indruk tijdens mijn boeking van 8 nachten bij Cobalt Lodge. Mijn plan was Cobalt Lodge tussen afspraken in Dubai te gebruiken."
LOCATION_FOCUS-00035,H4H-REV-03871,SRC-03871,location_focus,PROP-0128,Harbor Lofts,hostel,Cairo,Egypt,30.087966,31.261067,old_town,France,couple,fr,French,2025-12-03,2025-09,7,3.8,Pas comme attendu,"C'etait un sejour de travail, avec 7 nuits reservees a Harbor Lofts. Harbor Lofts ne correspondait pas a ce que j'attendais a Cairo; le matelas et les oreillers etaient inconfortables, ce qui a marque mon impression de Harbor Lofts."
LOCATION_FOCUS-00036,H4H-REV-03058,SRC-03058,location_focus,PROP-0418,Cedar House Copenhagen,hostel,Copenhagen,Denmark,55.645838,12.616331,transit_hub,Spain,business,fr,French,2025-01-22,2025-01,2,4.6,Pas comme attendu,"La plupart de mes plans etaient dehors a Copenhagen, donc Cedar House Copenhagen servait surtout a recuperer. Pendant 2 nuits, le petit dejeuner etait limite et se terminait trop tot, et cela a tire l'experience vers le bas, ce qui a marque mon impression de Cedar House Copenhagen."
LOCATION_FOCUS-00037,H4H-REV-09599,SRC-09599,location_focus,PROP-0612,Canal Stay Tokyo,budget_guesthouse,Tokyo,Japan,35.671464,139.654117,suburban,Argentina,couple,en,English,2024-07-18,2024-07,2,4.7,Good stay,"The booking at Canal Stay Tokyo fit 2 nights in Tokyo without much friction while I was in Tokyo for 2 nights. Most of my plans were outside in Tokyo, so Canal Stay Tokyo was mainly a place to reset."
LOCATION_FOCUS-00038,H4H-REV-07573,SRC-07573,location_focus,PROP-0073,Riverside Inn,boutique_hotel,Bangkok,Thailand,13.782178,100.477861,old_town,Mexico,solo,es,Spanish,2025-05-09,2025-04,1,3.4,Correcto en general,"Reserve Riverside Inn para un viaje en solitario y me quede 1 noche. Riverside Inn sirvio como base en Bangkok; la relacion calidad-precio era aceptable para pocos dias, aunque compararia opciones cercanas en esta estancia de vacaciones cortas en Riverside Inn."
LOCATION_FOCUS-00039,H4H-REV-05837,SRC-05837,location_focus,PROP-0135,Station Inn,hostel,Copenhagen,Denmark,55.659169,12.616274,transit_hub,United Kingdom,friends,ar,Arabic,2024-08-26,2024-08,3,4.7,تجربة مختلطة,كان الامر مقبولا بالنسبة الى رحلة مع اصدقاء، رغم ان استغرق تسجيل الوصول وقتا اطول من المتوقع، وهذا اثر على انطباعي عن Station Inn. كان الاعلان صحيحا بشكل عام، لكن بعض التفاصيل بدت مختلفة على ارض الواقع خلال حجزي لمدة 3 ليال في Station Inn. اقمت 3 ليال في Station Inn ووصلت بعد الظهر.
LOCATION_FOCUS-00040,H4H-REV-00709,SRC-00709,location_focus,PROP-0631,Cedar House Jakarta,mid_range_hotel,Jakarta,Indonesia,-6.247749,106.796175,residential,United Kingdom,couple,en,English,2024-08-09,2024-07,2,4.2,Could be better,"Most of my plans were outside in Jakarta, so Cedar House Jakarta was mainly a place to reset. The location was farther from transport than advertised while I was in Jakarta for 2 nights. The issue did not affect my personal safety, but it did lower the comfort of the stay, which shaped my impression of Cedar House Jakarta."
LOCATION_FOCUS-00041,H4H-REV-04335,SRC-04335,location_focus,PROP-0095,Lantern Suites,budget_guesthouse,Cairo,Egypt,30.007887,31.239554,waterfront,United Kingdom,business,de,German,2025-02-27,2025-01,4,3.5,Insgesamt okay,"Ich kam spat am Abend an und blieb 4 Nachte im Lantern Suites. Lantern Suites diente als Basis in Cairo; das WLAN funktionierte, wurde abends aber langsamer, trotzdem wurde ich Optionen vergleichen im Lantern Suites."
LOCATION_FOCUS-00042,H4H-REV-08816,SRC-08816,location_focus,PROP-0537,Riverside Inn,mid_range_hotel,Jakarta,Indonesia,-6.214445,106.889929,suburban,United States,solo_female,en,English,2025-06-17,2025-05,6,1.8,Comfortable visit,The booking at Riverside Inn fit 6 nights in Jakarta without much friction while I was in Jakarta for 6 nights. Finding Riverside Inn was straightforward when I arrived late in the evening.
LOCATION_FOCUS-00043,H4H-REV-03620,SRC-03620,location_focus,PROP-0581,Urban Lofts Amsterdam,hostel,Amsterdam,Netherlands,52.392972,4.927694,central,Canada,couple,pt,Portuguese,2025-09-18,2025-09,5,4.8,Boa estadia,"Eu buscava principalmente um lugar confiavel em Amsterdam e o cafe da manha tinha opcoes frescas suficientes nesta estadia de trabalho em Urban Lofts Amsterdam. Foi uma estadia de trabalho, com 5 noites em Amsterdam."
LOCATION_FOCUS-00044,H4H-REV-01808,SRC-01808,location_focus,PROP-0389,Luma Suites London,mid_range_hotel,London,United Kingdom,51.464434,-0.073958,residential,Netherlands,friends,en,English,2025-04-03,2025-03,7,2.6,Could be better,"My main plan was to use Luma Suites London between activities in London. Several listed amenities were missing on this conference stay at Luma Suites London. The issue did not affect my personal safety, but it did lower the comfort of the stay for a trip with friends in London."
LOCATION_FOCUS-00045,H4H-REV-08223,SRC-08223,high_risk,PROP-0009,Meridian Suites Bogotá,hostel,Bogotá,Colombia,4.716673,-74.066950,central,United States,couple,de,German,2024-11-08,2024-09,1,4.2,Hat gut gepasst,"Fur 1 Nacht in Bogotá: das WLAN war zuverlassig fur Anrufe und Planung, und der Aufenthalt blieb unkompliziert, was meinen Eindruck vom Meridian Suites Bogotá pragte. Es war eine Wochenendreise mit 1 Nacht in Bogotá. Die Fotos passten recht gut zu dem, was ich bei der Ankunft vorfand im Meridian Suites Bogotá."
LOCATION_FOCUS-00046,H4H-REV-05259,SRC-05259,location_focus,PROP-0380,Lantern Stay,boutique_hotel,Amsterdam,Netherlands,52.339976,4.877107,nightlife_district,United Kingdom,family,es,Spanish,2024-03-28,2024-01,8,4.3,Experiencia mixta,"Lantern Stay sirvio como base en Amsterdam; hubo algo de ruido de la calle pero paro mas tarde, aunque compararia opciones cercanas para un viaje familiar en Amsterdam. Hice el check-in despues de un tren retrasado y me quede 8 noches en Lantern Stay. Cumplio con lo basico, aunque no se sintio especialmente cuidado en esta estancia de trabajo en Lantern Stay."
LOCATION_FOCUS-00047,H4H-REV-04900,SRC-04900,location_focus,PROP-0070,Meridian House,mid_range_hotel,Bogotá,Colombia,4.751973,-74.046819,transit_hub,Germany,couple,en,English,2025-10-02,2025-07,6,3.9,Fine for a short stay,"I stayed at Meridian House for 6 nights and arrived around check-in time. It was manageable for a couple trip, although the Wi-Fi worked but slowed down in the evening, which shaped my impression of Meridian House. The basics were there, but the stay did not feel especially polished, which shaped my impression of Meridian House."
LOCATION_FOCUS-00048,H4H-REV-02848,SRC-02848,location_focus,PROP-0522,Canal House,boutique_hotel,Vienna,Austria,48.195086,16.390556,suburban,Brazil,family,it,Italian,2025-02-28,2025-01,8,3.7,Nel complesso ok,"Per un viaggio in famiglia era gestibile, anche se il rapporto qualita-prezzo era accettabile per pochi giorni in questo soggiorno per breve vacanza a Canal House. L'annuncio era in gran parte corretto, ma alcuni dettagli erano diversi dal vivo, cosa che ha influenzato la mia impressione di Canal House. L'idea era usare Canal House tra un impegno e l'altro a Vienna."
LOCATION_FOCUS-00049,H4H-REV-05612,SRC-05612,location_focus,PROP-0163,Mosaic Rooms Jakarta,mid_range_hotel,Jakarta,Indonesia,-6.190641,106.870249,transit_hub,United States,solo_female,en,English,2025-06-30,2025-05,1,4.5,Mostly fine with one note,"This was a work stay, with 1 night booked at Mosaic Rooms Jakarta. There was no clear emergency contact or reception support after hours at Mosaic Rooms Jakarta. For a solo traveller, that made the stay feel much less safe, which changed how I used Mosaic Rooms Jakarta. I checked the door and window more than once before sleeping, which changed how I used Mosaic Rooms Jakarta. It is hard to explain but I felt uneasy coming back alone."
