dataset_review_id,review_id,source_pool_id,scenario,base_seed,effective_seed,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text,topic,sentiment,is_safety_related,safety_category,safety_concern_level,safety_signal,expected_action,labels
MOSTLY_POSITIVE-00024,H4H-REV-06205,SRC-06205,mostly_positive,20260522,1503027496,PROP-0119,Luma Rooms,budget_guesthouse,Amsterdam,Netherlands,52.410070,4.904064,suburban,India,couple,en,English,2024-02-17,2023-12,4,4.7,Worked well for the trip,"Luma Rooms worked well for a couple trip; the price felt fair for the location while I was in Amsterdam for 4 nights. This was a work stay, with 4 nights booked at Luma Rooms.",value,positive,false,,none,,,non_safety|value|positive
MOSTLY_POSITIVE-00025,H4H-REV-00806,SRC-00806,mostly_positive,20260522,1503027496,PROP-0426,Urban Inn,boutique_hotel,Jakarta,Indonesia,-6.244152,106.829409,residential,United States,couple,fr,French,2024-07-25,2024-07,3,4.1,Bon sejour,"Je suis arrivee dans l'apres-midi et j'ai passe 3 nuits a Urban Inn. Je cherchais surtout un lieu fiable a Jakarta, et les equipements correspondaient a l'annonce pendant ce sejour de court sejour a Urban Inn. Des details comme des instructions claires et une chambre rangee ont facilite le sejour pendant ma reservation de 3 nuits a Urban Inn.",amenities,positive,false,,none,,,non_safety|amenities|positive
MOSTLY_POSITIVE-00026,H4H-REV-02899,SRC-02899,mostly_positive,20260522,1503027496,PROP-0477,Mosaic Lodge,boutique_hotel,London,United Kingdom,51.471583,-0.108729,transit_hub,Portugal,friends,es,Spanish,2025-05-23,2025-03,8,4.0,Buena estancia,Buscaba algo fiable en London y el check-in fue claro y sin problemas durante mi reserva de 8 noches en Mosaic Lodge. Detalles como instrucciones claras y una habitacion ordenada facilitaron la estancia para un viaje con amigas en London. Hice el check-in tarde por la noche y me quede 8 noches en Mosaic Lodge.,check_in,positive,false,,none,,,non_safety|check_in|positive
MOSTLY_POSITIVE-00027,H4H-REV-01206,SRC-01206,mostly_positive,20260522,1503027496,PROP-0128,Harbor Lofts,hostel,Cairo,Egypt,30.087966,31.261067,old_town,Japan,friends,nl,Dutch,2025-11-09,2025-09,9,4.6,Goed verblijf,Ik boekte Harbor Lofts voor een reis met vrienden en bleef 9 nachten. De boeking bij Harbor Lofts in Cairo werkte zonder veel gedoe voor 9 nachten voor een reis met vrienden in Cairo. Kleine dingen zoals duidelijke instructies en een nette kamer maakten het verblijf makkelijk tijdens dit conferentieverblijf bij Harbor Lofts.,comfort,positive,false,,none,,,non_safety|comfort|positive
MOSTLY_POSITIVE-00028,H4H-REV-02970,SRC-02970,mostly_positive,20260522,1503027496,PROP-0112,Sol Suites Lisbon,luxury_hotel,Lisbon,Portugal,38.764168,-9.147959,central,Canada,solo_female,en,English,2025-10-06,2025-09,3,3.5,Comfortable visit,"I stayed at Sol Suites Lisbon for 3 nights and arrived in the afternoon. I mainly needed a reliable place in Lisbon, and the location was convenient for transit and restaurants on this weekend stay at Sol Suites Lisbon.",location_positive,positive,false,,none,,,non_safety|location_positive|positive
MOSTLY_POSITIVE-00029,H4H-REV-07590,SRC-07590,mostly_positive,20260522,1503027496,PROP-0104,Station Lofts,budget_guesthouse,Amsterdam,Netherlands,52.322825,4.934758,waterfront,Canada,family,en,English,2024-05-29,2024-05,7,4.4,Good stay,I checked in late in the evening and stayed at Station Lofts for 7 nights. The booking at Station Lofts fit 7 nights in Amsterdam without much friction while I was in Amsterdam for 7 nights.,comfort,positive,false,,none,,,non_safety|comfort|positive
MOSTLY_POSITIVE-00030,H4H-REV-00289,SRC-00289,mostly_positive,20260522,1503027496,PROP-0201,Meridian Lodge,mid_range_hotel,Bogotá,Colombia,4.728564,-74.090708,waterfront,France,family,es,Spanish,2025-12-02,2025-11,3,4.3,Comodo para el viaje,"Meridian Lodge funciono bien para un viaje familiar; el Wi-Fi fue fiable para llamadas y planificar mientras estaba 3 noches en Bogotá. La mayor parte del viaje fue fuera, asi que Meridian Lodge fue mas un punto de descanso en Bogotá.",wifi,positive,false,,none,,,non_safety|wifi|positive
MOSTLY_POSITIVE-00031,H4H-REV-05883,SRC-05883,mostly_positive,20260522,1503027496,PROP-0569,Vista Residences,budget_guesthouse,Cairo,Egypt,30.004796,31.216816,nightlife_district,Brazil,solo_female,en,English,2025-08-01,2025-07,3,1.5,Good stay,"For 3 nights in Cairo, the room was quiet enough to sleep well, and the stay felt straightforward, which shaped my impression of Vista Residences. The photos were close to what I found on arrival during my 3 nights booking at Vista Residences. Most of my plans were outside in Cairo, so Vista Residences was mainly a place to reset.",noise,positive,false,,none,,,non_safety|noise|positive
MOSTLY_POSITIVE-00032,H4H-REV-06452,SRC-06452,mostly_positive,20260522,1503027496,PROP-0508,Terrace Stay Cairo,mid_range_hotel,Cairo,Egypt,30.078767,31.275799,old_town,Germany,business,en,English,2025-07-20,2025-05,3,5.0,Worked well enough,"I booked Terrace Stay Cairo for a work trip and stayed 3 nights. The host entered the apartment with very little notice while I was inside at Terrace Stay Cairo. It made me uncomfortable and I did not feel I had private space, and I noticed it more during 3 nights in Cairo. Most messages were handled through chat, but the tone became too personal for a booking conversation, and I noticed it more during 3 nights in Cairo. I felt watched near the entrance and would not stay alone again.",safety_host,positive,true,location,medium,felt_watched,review_location_context,safety|location|medium|felt_watched
MOSTLY_POSITIVE-00033,H4H-REV-05548,SRC-05548,mostly_positive,20260522,1503027496,PROP-0020,Urban House Mexico City,budget_guesthouse,Mexico City,Mexico,19.468307,-99.166136,nightlife_district,Spain,friends,ar,Arabic,2025-05-15,2025-04,3,3.8,كان مناسبا,كانت تجربة Urban House Mexico City في Mexico City سلسة لمدة 3 ليال بالنسبة الى رحلة مع اصدقاء في Mexico City. كانت معظم خططي خارج الغرفة في Mexico City، لذلك كان Urban House Mexico City اساسا للراحة.,check_in,positive,false,,none,,,non_safety|check_in|positive
MOSTLY_POSITIVE-00034,H4H-REV-02666,SRC-02666,mostly_positive,20260522,1503027496,PROP-0161,Canal Rooms Amsterdam,hostel,Amsterdam,Netherlands,52.344246,4.880642,transit_hub,Australia,solo,ar,Arabic,2025-07-05,2025-05,8,4.6,كان مناسبا,كان تسجيل الوصول سلسا وواضحا خلال اقامة بسبب عطلة نهاية الاسبوع في Canal Rooms Amsterdam. خلال 8 ليال في Amsterdam بقيت التجربة مريحة خلال حجزي لمدة 8 ليال في Canal Rooms Amsterdam. تفاصيل صغيرة مثل التعليمات الواضحة والغرفة المرتبة جعلت الاقامة اسهل خلال اقامة بسبب عطلة نهاية الاسبوع في Canal Rooms Amsterdam. كانت خطتي استخدام Canal Rooms Amsterdam بين الانشطة في Amsterdam.,check_in,positive,false,,none,,,non_safety|check_in|positive
MOSTLY_POSITIVE-00035,H4H-REV-01768,SRC-01768,mostly_positive,20260522,1503027496,PROP-0479,Mosaic House,boutique_hotel,New York,United States,40.729281,-73.994097,residential,Canada,couple,it,Italian,2025-06-21,2025-06,3,5.0,Buon soggiorno,"Per 3 notti a New York: il Wi-Fi era affidabile per chiamate e organizzazione, e il soggiorno e stato semplice in questo soggiorno per conferenza a Mosaic House. Sono rimasta 3 notti a Mosaic House e sono arrivata dopo un treno in ritardo. E il tipo di posto che userei di nuovo per una visita breve per un viaggio di coppia a New York.",wifi,positive,false,,none,,,non_safety|wifi|positive
MOSTLY_POSITIVE-00036,H4H-REV-04142,SRC-04142,mostly_positive,20260522,1503027496,PROP-0379,Vista Rooms Amsterdam,mid_range_hotel,Amsterdam,Netherlands,52.362384,4.867390,suburban,United States,business,nl,Dutch,2026-04-10,2026-04,6,4.8,Over het algemeen oké,"Vista Rooms Amsterdam was bruikbaar voor 6 nachten, maar ik zou volgende keer vergelijken tijdens mijn 6 nachten in Amsterdam. Niets verpestte de reis, maar de ervaring was praktischer dan memorabel bij Vista Rooms Amsterdam. Ik boekte Vista Rooms Amsterdam voor een werkreis en bleef 6 nachten.",comfort,neutral,false,,none,,,non_safety|comfort|neutral
MOSTLY_POSITIVE-00037,H4H-REV-01159,SRC-01159,mostly_positive,20260522,1503027496,PROP-0290,Mosaic Rooms New York,luxury_hotel,New York,United States,40.697247,-74.043223,suburban,Mexico,family,es,Spanish,2024-01-24,2024-01,4,3.1,Experiencia mixta,"Mosaic Rooms New York sirvio para 4 noches, aunque compararia opciones la proxima vez en Mosaic Rooms New York. Me quede 4 noches en Mosaic Rooms New York y llegue tarde por la noche.",check_in,neutral,false,,none,,,non_safety|check_in|neutral
MOSTLY_POSITIVE-00038,H4H-REV-01968,SRC-01968,mostly_positive,20260522,1503027496,PROP-0525,Vista Inn,mid_range_hotel,Copenhagen,Denmark,55.631969,12.622294,residential,Australia,couple,en,English,2024-01-09,2023-11,1,4.9,Good stay,"I mainly needed a reliable place in Copenhagen, and the location was convenient for transit and restaurants during my 1 night booking at Vista Inn. The photos were close to what I found on arrival, which shaped my impression of Vista Inn. My main plan was to use Vista Inn between activities in Copenhagen.",location_positive,positive,false,,none,,,non_safety|location_positive|positive
MOSTLY_POSITIVE-00039,H4H-REV-00896,SRC-00896,mostly_positive,20260522,1503027496,PROP-0569,Vista Residences,budget_guesthouse,Cairo,Egypt,30.004796,31.216816,nightlife_district,Italy,friends,en,English,2024-12-13,2024-10,2,3.9,Comfortable visit,"Most of my plans were outside in Cairo, so Vista Residences was mainly a place to reset. I mainly needed a reliable place in Cairo, and staff answered questions quickly and politely, which shaped my impression of Vista Residences.",service,positive,false,,none,,,non_safety|service|positive
MOSTLY_POSITIVE-00040,H4H-REV-02093,SRC-02093,mostly_positive,20260522,1503027496,PROP-0585,Lantern Stay,mid_range_hotel,Bogotá,Colombia,4.708339,-74.031125,waterfront,France,friends,nl,Dutch,2025-04-09,2025-03,1,4.3,Prima voor kort verblijf,"Lantern Stay werkte als basis in Bogotá; de schoonmaak was acceptabel maar niet perfect, al zou ik opties in de buurt vergelijken bij Lantern Stay. Het was een werkverblijf met 1 nacht in Bogotá. De basis was aanwezig, maar het voelde niet bijzonder verzorgd tijdens mijn boeking van 1 nacht bij Lantern Stay.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
MOSTLY_POSITIVE-00041,H4H-REV-09059,SRC-09059,mostly_positive,20260522,1503027496,PROP-0320,Sol Suites,mid_range_hotel,Copenhagen,Denmark,55.660404,12.555705,old_town,France,family,fr,French,2024-10-06,2024-10,8,4.7,Confortable pour le voyage,"J'ai reserve Sol Suites pour un voyage en famille et je suis restee 8 nuits. Je cherchais surtout un lieu fiable a Copenhagen, et l'arrivee etait fluide et bien expliquee, ce qui a marque mon impression de Sol Suites.",check_in,positive,false,,none,,,non_safety|check_in|positive
MOSTLY_POSITIVE-00042,H4H-REV-00498,SRC-00498,mostly_positive,20260522,1503027496,PROP-0410,Meridian House Cape Town,luxury_hotel,Cape Town,South Africa,-33.933068,18.468866,transit_hub,Belgium,solo_female,es,Spanish,2025-07-18,2025-06,8,4.4,Comodo para el viaje,"Durante 8 noches en Cape Town, los servicios coincidian con el anuncio, y la estancia fue sencilla en esta estancia de conferencia en Meridian House Cape Town. La mayor parte del viaje fue fuera, asi que Meridian House Cape Town fue mas un punto de descanso en Cape Town.",amenities,positive,false,,none,,,non_safety|amenities|positive
MOSTLY_POSITIVE-00043,H4H-REV-09227,SRC-09227,mostly_positive,20260522,1503027496,PROP-0629,Canal House,boutique_hotel,Copenhagen,Denmark,55.709912,12.520249,nightlife_district,Australia,family,fr,French,2025-06-28,2025-05,8,4.6,Pratique,"Canal House a bien fonctionne pour un voyage en famille; l'arrivee etait fluide et bien expliquee pendant mes 8 nuits a Copenhagen. Des details comme des instructions claires et une chambre rangee ont facilite le sejour pendant ma reservation de 8 nuits a Canal House. C'etait un sejour de conference, avec 8 nuits reservees a Canal House.",check_in,positive,false,,none,,,non_safety|check_in|positive
MOSTLY_POSITIVE-00044,H4H-REV-09713,SRC-09713,mostly_positive,20260522,1503027496,PROP-0537,Riverside Inn,mid_range_hotel,Jakarta,Indonesia,-6.214445,106.889929,suburban,Spain,couple,en,English,2024-06-23,2024-06,1,4.4,Comfortable visit,"For 1 night in Jakarta, the bed was comfortable and the room felt calm, and the stay felt straightforward on this weekend stay at Riverside Inn. The photos were close to what I found on arrival during my 1 night booking at Riverside Inn. I booked Riverside Inn for a couple trip and stayed 1 night.",comfort,positive,false,,none,,,non_safety|comfort|positive
MOSTLY_POSITIVE-00045,H4H-REV-06873,SRC-06873,mostly_positive,20260522,1503027496,PROP-0441,Canal Rooms Milan,budget_guesthouse,Milan,Italy,45.436650,9.186972,central,France,solo,es,Spanish,2024-10-29,2024-09,2,3.1,Experiencia mixta,"Reserve Canal Rooms Milan para un viaje en solitario y me quede 2 noches. Durante 2 noches, el check-in tardo mas de lo esperado, pero la estancia fue mas practica que memorable para un viaje en solitario en Milan.",check_in,neutral,false,,none,,,non_safety|check_in|neutral
MOSTLY_POSITIVE-00046,H4H-REV-00521,SRC-00521,mostly_positive,20260522,1503027496,PROP-0494,Mosaic Rooms Rio de Janeiro,boutique_hotel,Rio de Janeiro,Brazil,-22.880363,-43.212231,nightlife_district,Portugal,business,fr,French,2024-06-23,2024-04,7,3.3,Experience mitigee,"J'ai reserve Mosaic Rooms Rio de Janeiro pour un voyage professionnel et je suis restee 7 nuits. Pendant 7 nuits, la proprete etait acceptable mais pas parfaite, mais le sejour etait plus pratique que memorable, ce qui a marque mon impression de Mosaic Rooms Rio de Janeiro.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
MOSTLY_POSITIVE-00047,H4H-REV-01210,SRC-01210,mostly_positive,20260522,1503027496,PROP-0191,Aster House Amsterdam,hostel,Amsterdam,Netherlands,52.358911,4.877610,nightlife_district,Spain,solo_female,pt,Portuguese,2025-12-20,2025-12,3,4.2,Confortavel para a viagem,"Por 3 noites em Amsterdam: a cama era confortavel e o quarto era calmo, e a estadia foi simples, o que marcou minha impressao de Aster House Amsterdam. A ideia era usar Aster House Amsterdam entre compromissos em Amsterdam. As fotos eram bem parecidas com o que encontrei ao chegar em Aster House Amsterdam.",comfort,positive,false,,none,,,non_safety|comfort|positive
