dataset_review_id,review_id,source_pool_id,scenario,base_seed,effective_seed,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text,topic,sentiment,is_safety_related,safety_category,safety_concern_level,safety_signal,expected_action,labels
BALANCED-00011,H4H-REV-00271,SRC-00271,balanced,20260522,3250943794,PROP-0613,Juniper Residences,hostel,Bangkok,Thailand,13.712803,100.529841,transit_hub,India,business,pt,Portuguese,2025-06-24,2025-05,7,4.0,Nao era o esperado,"A maior parte dos planos era fora em Bangkok, entao Juniper Residences serviu mais para descansar. Eu poderia ignorar detalhes pequenos, mas o check-in foi confuso e mal coordenado, entao sai decepcionada em Juniper Residences.",check_in,negative,false,,none,,,non_safety|check_in|negative
BALANCED-00012,H4H-REV-04587,SRC-04587,balanced,20260522,3250943794,PROP-0294,Orchid Stay,boutique_hotel,Tokyo,Japan,35.712088,139.623483,nightlife_district,Brazil,solo_female,en,English,2025-01-11,2025-01,3,4.9,Safe and easy solo stay,"I stayed at Orchid Stay for 3 nights and arrived around check-in time. Orchid Stay worked well for a woman travelling alone; the location was convenient for transit and restaurants while I was in Tokyo for 3 nights. It was the kind of place I would use again for a short visit on this short holiday stay at Orchid Stay. I finally felt safe traveling alone here, even when I came back after dinner.",location_positive,positive,false,,none,finally_felt_safe_traveling_alone,,non_safety|location_positive|positive|positive_solo_outlier
BALANCED-00013,H4H-REV-00427,SRC-00427,balanced,20260522,3250943794,PROP-0296,Vista House Bogotá,mid_range_hotel,Bogotá,Colombia,4.745216,-74.030308,transit_hub,Japan,couple,pt,Portuguese,2025-06-11,2025-05,1,3.9,Boa estadia,"A maior parte dos planos era fora em Bogotá, entao Vista House Bogotá serviu mais para descansar. Por 1 noite em Bogotá: o quarto e o banheiro estavam muito limpos, e a estadia foi simples, o que marcou minha impressao de Vista House Bogotá. E o tipo de lugar que eu usaria de novo para uma visita curta, o que marcou minha impressao de Vista House Bogotá.",cleanliness,positive,false,,none,,,non_safety|cleanliness|positive
BALANCED-00014,H4H-REV-05528,SRC-05528,balanced,20260522,3250943794,PROP-0394,Aster Inn Mexico City,boutique_hotel,Mexico City,Mexico,19.404116,-99.083124,residential,Netherlands,couple,de,German,2025-10-15,2025-09,9,4.2,Angenehm fur die Reise,Ich hatte Aster Inn Mexico City fur eine Reise als Paar gebucht und blieb 9 Nachte. Aster Inn Mexico City passte gut fur eine Reise als Paar; der Check-in war reibungslos und klar erklart wahrend meiner Buchung von 9 Nachte im Aster Inn Mexico City. Fur einen kurzen Besuch wurde ich so einen Ort wieder nutzen auf dieser Arbeitsreise im Aster Inn Mexico City.,check_in,positive,false,,none,,,non_safety|check_in|positive
BALANCED-00015,H4H-REV-01052,SRC-01052,balanced,20260522,3250943794,PROP-0034,Luma Lodge,mid_range_hotel,Paris,France,48.837195,2.393296,central,Germany,solo,pt,Portuguese,2024-10-28,2024-08,1,4.3,Confortavel para a viagem,"Por 1 noite em Paris: o cafe da manha tinha opcoes frescas suficientes, e a estadia foi simples durante minha reserva de 1 noite em Luma Lodge. E o tipo de lugar que eu usaria de novo para uma visita curta durante minha reserva de 1 noite em Luma Lodge. A maior parte dos planos era fora em Paris, entao Luma Lodge serviu mais para descansar.",breakfast,positive,false,,none,,,non_safety|breakfast|positive
BALANCED-00016,H4H-REV-00827,SRC-00827,balanced,20260522,3250943794,PROP-0385,Cobalt Lofts,mid_range_hotel,Tokyo,Japan,35.666744,139.638135,central,India,solo_female,en,English,2024-11-07,2024-09,8,4.3,Disappointing stay,"For 8 nights, breakfast was limited and often ran out early, and it pulled down the overall stay during my 8 nights booking at Cobalt Lofts. My main plan was to use Cobalt Lofts between activities in Tokyo. The issue came up more than once, so it affected the overall impression on this work stay at Cobalt Lofts.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
BALANCED-00017,H4H-REV-05956,SRC-05956,balanced,20260522,3250943794,PROP-0041,Luma Stay,luxury_hotel,Tokyo,Japan,35.712464,139.678174,old_town,Spain,business,es,Spanish,2024-03-28,2024-02,4,4.7,Buena estancia,"La reserva en Luma Stay, Tokyo, funciono sin demasiada friccion durante 4 noches, algo que marco mi impresion de Luma Stay. Me quede 4 noches en Luma Stay y llegue por la tarde.",amenities,positive,false,,none,,,non_safety|amenities|positive
BALANCED-00018,H4H-REV-03208,SRC-03208,balanced,20260522,3250943794,PROP-0081,Terrace Stay,hostel,Bangkok,Thailand,13.715088,100.509241,suburban,Belgium,solo,en,English,2025-05-14,2025-04,1,3.9,Comfortable visit,"I mainly needed a reliable place in Bangkok, and staff answered questions quickly and politely at Terrace Stay. I checked in around check-in time and stayed at Terrace Stay for 1 night.",service,positive,false,,none,,,non_safety|service|positive
BALANCED-00019,H4H-REV-01578,SRC-01578,balanced,20260522,3250943794,PROP-0325,Orchid Rooms,budget_guesthouse,Tokyo,Japan,35.671470,139.661667,waterfront,Netherlands,couple,en,English,2024-03-02,2024-01,5,4.9,Comfortable visit,"My main plan was to use Orchid Rooms between activities in Tokyo. I mainly needed a reliable place in Tokyo, and the bed was comfortable and the room felt calm during my 5 nights booking at Orchid Rooms.",comfort,positive,false,,none,,,non_safety|comfort|positive
BALANCED-00020,H4H-REV-09968,SRC-09968,balanced,20260522,3250943794,PROP-0028,Cobalt Lofts,budget_guesthouse,Jakarta,Indonesia,-6.208710,106.887630,old_town,Brazil,couple,en,English,2026-04-04,2026-03,2,4.5,Worked well for the trip,"I mainly needed a reliable place in Jakarta, and staff answered questions quickly and politely at Cobalt Lofts. The photos were close to what I found on arrival on this short holiday stay at Cobalt Lofts. I checked in in the afternoon and stayed at Cobalt Lofts for 2 nights.",service,positive,false,,none,,,non_safety|service|positive
BALANCED-00021,H4H-REV-07365,SRC-07365,balanced,20260522,3250943794,PROP-0487,Harbor House Paris,mid_range_hotel,Paris,France,48.888430,2.357529,suburban,Canada,friends,fr,French,2026-01-31,2025-12,4,4.6,Bon sejour,Harbor House Paris a bien fonctionne pour un voyage entre amies; le personnel repondait vite et poliment pendant ce sejour de conference a Harbor House Paris. Je suis restee 4 nuits a Harbor House Paris et je suis arrivee vers l'heure d'arrivee. Les photos correspondaient assez bien a ce que j'ai trouve en arrivant pendant ma reservation de 4 nuits a Harbor House Paris.,service,positive,false,,none,,,non_safety|service|positive
BALANCED-00022,H4H-REV-05011,SRC-05011,balanced,20260522,3250943794,PROP-0032,Lantern Lofts Copenhagen,hostel,Copenhagen,Denmark,55.651598,12.536491,old_town,India,solo,ar,Arabic,2024-04-08,2024-02,9,4.7,مريح للرحلة,اقمت 9 ليال في Lantern Lofts Copenhagen ووصلت في وقت متاخر من المساء. ناسب Lantern Lofts Copenhagen رحلة منفردة خلال حجزي لمدة 9 ليال في Lantern Lofts Copenhagen. كان الواي فاي موثوقا للمكالمات والتخطيط خلال 9 ليال في Copenhagen. تفاصيل صغيرة مثل التعليمات الواضحة والغرفة المرتبة جعلت الاقامة اسهل، وهذا اثر على انطباعي عن Lantern Lofts Copenhagen.,wifi,positive,false,,none,,,non_safety|wifi|positive
BALANCED-00023,H4H-REV-03642,SRC-03642,balanced,20260522,3250943794,PROP-0409,Cedar Rooms,mid_range_hotel,Lisbon,Portugal,38.713392,-9.093496,nightlife_district,Argentina,couple,nl,Dutch,2025-10-16,2025-08,2,3.6,Paste goed bij de reis,Ik boekte Cedar Rooms voor een reis als stel en bleef 2 nachten. De boeking bij Cedar Rooms in Lisbon werkte zonder veel gedoe voor 2 nachten tijdens mijn 2 nachten in Lisbon.,amenities,positive,false,,none,,,non_safety|amenities|positive
BALANCED-00024,H4H-REV-00325,SRC-00325,balanced,20260522,3250943794,PROP-0228,Cedar Residences Tokyo,hostel,Tokyo,Japan,35.633814,139.615674,nightlife_district,Canada,friends,pt,Portuguese,2026-01-29,2025-12,5,4.6,Confortavel para a viagem,Cedar Residences Tokyo funcionou bem para uma viagem com amigos; o preco parecia justo para a localizacao nesta estadia de trabalho em Cedar Residences Tokyo. Fiquei 5 noites em Cedar Residences Tokyo e cheguei a tarde.,value,positive,false,,none,,,non_safety|value|positive
BALANCED-00025,H4H-REV-01866,SRC-01866,balanced,20260522,3250943794,PROP-0211,Mosaic Stay,budget_guesthouse,Milan,Italy,45.419974,9.231701,transit_hub,Netherlands,solo_female,nl,Dutch,2024-03-31,2024-02,1,4.7,Comfortabel bezoek,"De meeste plannen waren buiten in Milan, dus Mosaic Stay was vooral om bij te komen. Ik zocht vooral een betrouwbare plek in Milan en de prijs voelde eerlijk voor de locatie bij Mosaic Stay.",value,positive,false,,none,,,non_safety|value|positive
BALANCED-00026,H4H-REV-03821,SRC-03821,balanced,20260522,3250943794,PROP-0055,Juniper House,mid_range_hotel,Bogotá,Colombia,4.715963,-74.092667,old_town,Netherlands,couple,ar,Arabic,2025-02-02,2024-12,2,4.1,جيد لاقامة قصيرة,كان الوصول الى Juniper House سهلا عند وصولي في وقت متاخر من المساء. كان Juniper House مناسبا لمدة 2 ليال، لكنني ساقارن الخيارات في المرة القادمة خلال 2 ليال في Bogotá. كانت الاساسيات موجودة، لكن الاقامة لم تبدو مصقولة بشكل خاص في Juniper House.,breakfast,neutral,false,,none,,,non_safety|breakfast|neutral
BALANCED-00027,H4H-REV-05179,SRC-05179,balanced,20260522,3250943794,PROP-0406,Vista Stay,mid_range_hotel,Jakarta,Indonesia,-6.169302,106.872830,waterfront,Italy,solo_female,pt,Portuguese,2024-09-27,2024-07,7,1.7,Nao era o esperado,"A maior parte dos planos era fora em Jakarta, entao Vista Stay serviu mais para descansar. Por 7 noites: o banheiro precisava de uma limpeza mais profunda, e isso prejudicou a impressao geral para uma mulher viajando sozinha em Jakarta. O problema apareceu mais de uma vez e afetou a impressao geral para uma mulher viajando sozinha em Jakarta.",cleanliness,negative,false,,none,,,non_safety|cleanliness|negative
BALANCED-00028,H4H-REV-08018,SRC-08018,balanced,20260522,3250943794,PROP-0540,Aster Residences,hostel,Jakarta,Indonesia,-6.167629,106.833533,nightlife_district,Spain,solo,fr,French,2024-10-04,2024-08,1,4.1,Hostel felt chaotic late,"J'ai reserve Aster Residences pour un voyage solo et je suis restee 1 nuit. Il n'y avait pas de contact d'urgence clair ni de reception apres les heures d'ouverture, et je l'ai davantage remarque pendant ces 1 nuit a Jakarta. Pour une personne seule, cela reduit beaucoup le sentiment de securite en tant que un voyage solo a Aster Residences. J'ai verifie la porte et la fenetre plusieurs fois avant de dormir, et je l'ai davantage remarque pendant ces 1 nuit a Jakarta. I couldn't lock the bathroom and the room door did not feel secure. Drunk strangers gathered by the hostel entrance and the noise lasted until 3am.",safety_stay,negative,true,location,high,drunk_strangers_noise_until_3am,review_location_context,safety|location|high|drunk_strangers_noise_until_3am
BALANCED-00029,H4H-REV-06405,SRC-06405,balanced,20260522,3250943794,PROP-0272,Lantern Lodge,hostel,Amsterdam,Netherlands,52.347022,4.937705,central,Belgium,friends,es,Spanish,2025-01-11,2024-12,3,4.4,No era lo esperado,"El check-in fue confuso y mal coordinado en esta estancia de trabajo en Lantern Lodge. No afecto mi seguridad personal, pero si hizo la estancia menos comoda, algo que marco mi impresion de Lantern Lodge. Reserve Lantern Lodge para un viaje con amigas y me quede 3 noches. El problema aparecio mas de una vez y afecto la impresion general en Lantern Lodge.",check_in,negative,false,,none,,,non_safety|check_in|negative
BALANCED-00030,H4H-REV-02083,SRC-02083,balanced,20260522,3250943794,PROP-0061,Terrace Inn Mexico City,budget_guesthouse,Mexico City,Mexico,19.475564,-99.121556,nightlife_district,United States,couple,it,Italian,2025-03-14,2025-03,8,3.6,Soggiorno deludente,"Terrace Inn Mexico City non corrispondeva alle mie aspettative a Mexico City; il servizio era lento quando serviva aiuto a Terrace Inn Mexico City. Era un soggiorno per breve vacanza, con 8 notti a Mexico City. Il problema si e presentato piu di una volta e ha influito sull'impressione generale durante i miei 8 notti a Mexico City.",service,negative,false,,none,,,non_safety|service|negative
BALANCED-00031,H4H-REV-06701,SRC-06701,balanced,20260522,3250943794,PROP-0481,Harbor Rooms,boutique_hotel,Istanbul,Turkiye,40.997367,28.929638,old_town,Mexico,family,it,Italian,2026-01-25,2025-11,6,3.3,Esperienza mista,"Era un soggiorno per lavoro, con 6 notti a Istanbul. Per 6 notti: la colazione era semplice ma utile, ma il soggiorno e stato piu pratico che memorabile a Harbor Rooms. Nulla ha rovinato il viaggio, ma l'esperienza e stata piu pratica che memorabile, cosa che ha influenzato la mia impressione di Harbor Rooms.",breakfast,neutral,false,,none,,,non_safety|breakfast|neutral
BALANCED-00032,H4H-REV-04102,SRC-04102,balanced,20260522,3250943794,PROP-0217,Cobalt Residences,mid_range_hotel,Bogotá,Colombia,4.690786,-74.111627,residential,Brazil,family,pt,Portuguese,2025-12-10,2025-12,5,3.8,Experiencia mista,"Cobalt Residences serviu como base em Bogotá; a localizacao era pratica, mas sem muito charme, embora eu compararia opcoes proximas, o que marcou minha impressao de Cobalt Residences. Foi uma estadia de visita a cidade, com 5 noites em Bogotá. Nada estragou a viagem, mas a experiencia foi mais pratica do que memoravel em Cobalt Residences.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
BALANCED-00033,H4H-REV-04289,SRC-04289,balanced,20260522,3250943794,PROP-0570,Harbor Lodge,boutique_hotel,London,United Kingdom,51.498900,-0.097191,central,Portugal,friends,en,English,2025-04-27,2025-03,3,4.5,Worked well for the trip,"The booking at Harbor Lodge fit 3 nights in London without much friction, which shaped my impression of Harbor Lodge. It was the kind of place I would use again for a short visit while I was in London for 3 nights. I stayed at Harbor Lodge for 3 nights and arrived late in the evening.",comfort,positive,false,,none,,,non_safety|comfort|positive
BALANCED-00034,H4H-REV-02114,SRC-02114,balanced,20260522,3250943794,PROP-0109,Vista Residences,boutique_hotel,Bogotá,Colombia,4.746496,-74.110616,suburban,Japan,friends,pt,Portuguese,2025-12-12,2025-11,6,4.4,Worked well enough,"Fiz check-in depois de um trem atrasado e fiquei 6 noites em Vista Residences. O anfitriao entrou no apartamento com muito pouco aviso enquanto eu estava la, e percebi mais por ficar 6 noites em Bogotá. Fiquei desconfortavel e sem sensacao de privacidade em Vista Residences. A situacao teria sido melhor com limites mais claros e outra opcao de contato durante minha estadia de 6 noites em Bogotá. Compartilho isso porque pode importar muito para quem viaja sozinha, e percebi mais por ficar 6 noites em Bogotá. The stay was manageable, but I would not recommend it for solo travelers.",safety_host,positive,true,stay,medium,not_recommended_for_solo_travelers,review_property_safety_features,safety|stay|medium|not_recommended_for_solo_travelers
BALANCED-00035,H4H-REV-05644,SRC-05644,balanced,20260522,3250943794,PROP-0228,Cedar Residences Tokyo,hostel,Tokyo,Japan,35.633814,139.615674,nightlife_district,Japan,solo_female,en,English,2025-08-03,2025-07,1,4.3,Good stay,"Cedar Residences Tokyo worked well for a woman travelling alone; the amenities matched the listing, which shaped my impression of Cedar Residences Tokyo. Finding Cedar Residences Tokyo was straightforward when I arrived after a delayed train. It was the kind of place I would use again for a short visit, which shaped my impression of Cedar Residences Tokyo.",amenities,positive,false,,none,,,non_safety|amenities|positive
BALANCED-00036,H4H-REV-09313,SRC-09313,balanced,20260522,3250943794,PROP-0299,Terrace Residences,mid_range_hotel,Bogotá,Colombia,4.715368,-74.047562,waterfront,Belgium,friends,es,Spanish,2025-08-12,2025-06,3,4.3,Comodo para el viaje,"Durante 3 noches en Bogotá, la ubicacion era practica para transporte y restaurantes, y la estancia fue sencilla, algo que marco mi impresion de Terrace Residences. Es un lugar que volveria a usar para una visita corta para un viaje con amigas en Bogotá. Hice el check-in despues de un tren retrasado y me quede 3 noches en Terrace Residences.",location_positive,positive,false,,none,,,non_safety|location_positive|positive
BALANCED-00037,H4H-REV-09773,SRC-09773,balanced,20260522,3250943794,PROP-0528,Cobalt Inn,mid_range_hotel,Milan,Italy,45.464883,9.200766,residential,France,couple,fr,French,2024-08-11,2024-07,7,3.5,Correct dans l'ensemble,"Trouver Cobalt Inn a ete simple a mon arrivee tard le soir. Cobalt Inn a servi de base a Milan; il y avait du bruit de rue mais cela s'est arrete plus tard, meme si je comparerais les options proches, ce qui a marque mon impression de Cobalt Inn. Les elements essentiels etaient la, sans impression tres soignee pendant mes 7 nuits a Milan.",noise,neutral,false,,none,,,non_safety|noise|neutral
BALANCED-00038,H4H-REV-06436,SRC-06436,balanced,20260522,3250943794,PROP-0649,Aster Stay,luxury_hotel,Dubai,United Arab Emirates,25.193641,55.264732,central,United States,couple,fr,French,2025-01-24,2024-11,2,2.1,Pas comme attendu,"Aster Stay ne correspondait pas a ce que j'attendais a Dubai; le Wi-Fi se coupait souvent pendant le sejour, ce qui a marque mon impression de Aster Stay. Le probleme est revenu plus d'une fois et a pese sur l'impression generale pendant mes 2 nuits a Dubai. Je suis arrivee apres un train retarde et j'ai passe 2 nuits a Aster Stay.",wifi,negative,false,,none,,,non_safety|wifi|negative
BALANCED-00039,H4H-REV-05308,SRC-05308,balanced,20260522,3250943794,PROP-0269,Lantern Inn,hostel,Copenhagen,Denmark,55.667319,12.602440,central,Brazil,friends,nl,Dutch,2025-02-03,2024-12,2,4.3,Paste goed bij de reis,"Mijn plan was Lantern Inn tussen afspraken in Copenhagen te gebruiken. Voor 2 nachten in Copenhagen: de prijs voelde eerlijk voor de locatie, en het verblijf bleef eenvoudig, wat mijn indruk van Lantern Inn bepaalde. De foto's kwamen goed overeen met wat ik bij aankomst aantrof voor een reis met vrienden in Copenhagen.",value,positive,false,,none,,,non_safety|value|positive
BALANCED-00040,H4H-REV-00635,SRC-00635,balanced,20260522,3250943794,PROP-0138,Station Residences London,mid_range_hotel,London,United Kingdom,51.536084,-0.180859,nightlife_district,Spain,couple,nl,Dutch,2025-10-27,2025-09,3,3.3,Prima voor kort verblijf,"Ik bleef 3 nachten bij Station Residences London en kwam laat in de avond aan. Voor 3 nachten: de schoonmaak was acceptabel maar niet perfect, maar het verblijf was praktischer dan memorabel bij Station Residences London.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
BALANCED-00041,H4H-REV-01349,SRC-01349,balanced,20260522,3250943794,PROP-0441,Canal Rooms Milan,budget_guesthouse,Milan,Italy,45.436650,9.186972,central,Argentina,solo,fr,French,2025-05-06,2025-04,9,4.0,Bon sejour,"Canal Rooms Milan a bien fonctionne pour un voyage solo; la chambre et la salle de bain etaient tres propres pendant mes 9 nuits a Milan. C'etait un sejour de sejour urbain, avec 9 nuits reservees a Canal Rooms Milan. C'est le type d'endroit que je reprendrais pour une courte visite pendant ma reservation de 9 nuits a Canal Rooms Milan.",cleanliness,positive,false,,none,,,non_safety|cleanliness|positive
BALANCED-00042,H4H-REV-07232,SRC-07232,balanced,20260522,3250943794,PROP-0588,Aster Stay,luxury_hotel,Copenhagen,Denmark,55.650480,12.550580,central,Australia,friends,en,English,2025-12-30,2025-11,3,4.7,Fine for a short stay,"My main plan was to use Aster Stay between activities in Copenhagen. Aster Stay worked as a base in Copenhagen; breakfast was simple but usable, yet I would still compare nearby options at Aster Stay. Nothing ruined the trip, but the experience felt more functional than memorable for a trip with friends in Copenhagen.",breakfast,neutral,false,,none,,,non_safety|breakfast|neutral
BALANCED-00043,H4H-REV-02440,SRC-02440,balanced,20260522,3250943794,PROP-0603,Cobalt Rooms,budget_guesthouse,Cairo,Egypt,30.006442,31.271936,central,Belgium,friends,en,English,2024-01-02,2023-11,9,4.5,Fine for a short stay,"I checked in late in the evening and stayed at Cobalt Rooms for 9 nights. Cobalt Rooms worked as a base in Cairo; the location was practical but not especially charming, yet I would still compare nearby options, which shaped my impression of Cobalt Rooms.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
BALANCED-00044,H4H-REV-01424,SRC-01424,balanced,20260522,3250943794,PROP-0631,Cedar House Jakarta,mid_range_hotel,Jakarta,Indonesia,-6.247749,106.796175,residential,Italy,solo_female,pt,Portuguese,2024-12-28,2024-11,9,4.2,Good stay overall,"O anuncio nao explicava como a quadra parecia isolada depois de escurecer enquanto eu estava em Cedar House Jakarta. Como mulher viajando sozinha, evitei voltar tarde, algo importante nesta estadia de conferencia em Cedar House Jakarta. A caminhada desde a parada mais proxima levava cerca de 16 minutos e parecia diferente a noite, algo importante nesta estadia de conferencia em Cedar House Jakarta. Fiquei 9 noites em Cedar House Jakarta e cheguei perto do horario de check-in. Outros hospedes talvez olhem so para o quarto, mas isso mudou meu conforto enquanto eu estava em Cedar House Jakarta. It is hard to explain but I felt uneasy coming back alone.",safety_location,positive,true,location,medium,uneasy_returning_alone,review_location_context,safety|location|medium|uneasy_returning_alone
BALANCED-00045,H4H-REV-04846,SRC-04846,balanced,20260522,3250943794,PROP-0563,Cobalt Lodge,budget_guesthouse,Cape Town,South Africa,-33.891283,18.439469,old_town,Mexico,family,fr,French,2025-09-27,2025-08,8,4.8,Confortable pour le voyage,"La reservation a Cobalt Lodge, Cape Town, a fonctionne sans trop de friction pendant 8 nuits pour un voyage en famille a Cape Town. Trouver Cobalt Lodge a ete simple a mon arrivee dans l'apres-midi. Les photos correspondaient assez bien a ce que j'ai trouve en arrivant, ce qui a marque mon impression de Cobalt Lodge.",noise,positive,false,,none,,,non_safety|noise|positive
BALANCED-00046,H4H-REV-03535,SRC-03535,balanced,20260522,3250943794,PROP-0105,Meridian Lofts,budget_guesthouse,Amsterdam,Netherlands,52.347256,4.890498,nightlife_district,United Kingdom,business,en,English,2025-12-23,2025-11,5,4.8,Disappointing stay,"For 5 nights, service was slow when we needed help, and it pulled down the overall stay for a work trip in Amsterdam. I stayed at Meridian Lofts for 5 nights and arrived around check-in time. The issue came up more than once, so it affected the overall impression on this city break stay at Meridian Lofts.",service,negative,false,,none,,,non_safety|service|negative
