dataset_review_id,review_id,source_pool_id,scenario,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text
MOSTLY_POSITIVE-00011,H4H-REV-06734,SRC-06734,mostly_positive,PROP-0165,Meridian Stay Prague,mid_range_hotel,Prague,Czechia,50.063574,14.440993,old_town,Argentina,solo,en,English,2025-08-17,2025-07,3,4.6,Good stay,"I mainly needed a reliable place in Prague, and the amenities matched the listing during my 3 nights booking at Meridian Stay Prague. This was a conference stay, with 3 nights booked at Meridian Stay Prague."
MOSTLY_POSITIVE-00012,H4H-REV-06031,SRC-06031,mostly_positive,PROP-0396,Station Rooms Lisbon,luxury_hotel,Lisbon,Portugal,38.747779,-9.162943,central,Argentina,couple,pt,Portuguese,2025-09-13,2025-07,4,4.1,Experiencia mista,"Por 4 noites: o servico foi correto, mas pouco acolhedor, mas a estadia foi mais pratica do que memoravel nesta estadia de fim de semana em Station Rooms Lisbon. Fiquei 4 noites em Station Rooms Lisbon e cheguei depois de um trem atrasado. Nada estragou a viagem, mas a experiencia foi mais pratica do que memoravel em Station Rooms Lisbon."
MOSTLY_POSITIVE-00013,H4H-REV-00958,SRC-00958,mostly_positive,PROP-0296,Vista House Bogotá,mid_range_hotel,Bogotá,Colombia,4.745216,-74.030308,transit_hub,Belgium,friends,it,Italian,2026-03-10,2025-12,9,4.7,Comodo per il viaggio,"Ho fatto check-in tardi la sera e sono rimasta 9 notti a Vista House Bogotá. Per 9 notti a Bogotá: il check-in e stato semplice e chiaro, e il soggiorno e stato semplice a Vista House Bogotá."
MOSTLY_POSITIVE-00014,H4H-REV-03275,SRC-03275,mostly_positive,PROP-0371,Aster House,mid_range_hotel,Milan,Italy,45.430576,9.237773,suburban,Portugal,couple,en,English,2026-02-25,2026-02,9,5.0,Good stay,"I mainly needed a reliable place in Milan, and the room and bathroom were very clean at Aster House. Finding Aster House was straightforward when I arrived around check-in time."
MOSTLY_POSITIVE-00015,H4H-REV-03915,SRC-03915,mostly_positive,PROP-0468,Meridian House,budget_guesthouse,London,United Kingdom,51.526151,-0.086194,old_town,Netherlands,friends,pt,Portuguese,2025-06-28,2025-05,9,4.9,Funcionou bem,"Fiquei 9 noites em Meridian House e cheguei perto do horario de check-in. Por 9 noites em London: as comodidades correspondiam ao anuncio, e a estadia foi simples em Meridian House."
MOSTLY_POSITIVE-00016,H4H-REV-04268,SRC-04268,mostly_positive,PROP-0203,Station Inn,boutique_hotel,Cairo,Egypt,30.084466,31.254945,residential,Mexico,solo_female,es,Spanish,2026-01-08,2025-12,6,1.9,El anfitrion entro sin suficiente aviso,"El anfitrion entro al apartamento con muy poco aviso mientras yo estaba dentro durante mi estancia de 6 noches en Cairo. Me hizo sentir incomoda y sin privacidad en Station Inn. Esperaba que el check-in y el soporte fueran profesionales y previsibles como una mujer viajando sola en Station Inn. Reserve Station Inn para una mujer viajando sola y me quede 6 noches. La propiedad deberia arreglarlo antes de depender de buenas puntuaciones en Station Inn. I was followed near the entrance and had to wait before going inside. One staff member made me uneasy, though nothing explicit happened."
MOSTLY_POSITIVE-00017,H4H-REV-02328,SRC-02328,mostly_positive,PROP-0597,Mosaic Lofts Amsterdam,budget_guesthouse,Amsterdam,Netherlands,52.403196,4.862045,transit_hub,Canada,friends,en,English,2024-09-10,2024-09,7,4.5,Comfortable visit,"The booking at Mosaic Lofts Amsterdam fit 7 nights in Amsterdam without much friction, which shaped my impression of Mosaic Lofts Amsterdam. Finding Mosaic Lofts Amsterdam was straightforward when I arrived in the afternoon."
MOSTLY_POSITIVE-00018,H4H-REV-08080,SRC-08080,mostly_positive,PROP-0180,Meridian Inn Amsterdam,boutique_hotel,Amsterdam,Netherlands,52.327490,4.881904,old_town,Spain,solo_female,nl,Dutch,2025-11-27,2025-11,2,4.5,Paste goed bij de reis,"Mijn plan was Meridian Inn Amsterdam tussen afspraken in Amsterdam te gebruiken. Ik zocht vooral een betrouwbare plek in Amsterdam en de prijs voelde eerlijk voor de locatie, wat mijn indruk van Meridian Inn Amsterdam bepaalde."
MOSTLY_POSITIVE-00019,H4H-REV-06962,SRC-06962,mostly_positive,PROP-0084,Cobalt Residences Paris,boutique_hotel,Paris,France,48.818778,2.404361,old_town,Australia,business,fr,French,2024-04-08,2024-03,5,4.7,Bon sejour,"J'ai reserve Cobalt Residences Paris pour un voyage professionnel et je suis restee 5 nuits. Je cherchais surtout un lieu fiable a Paris, et le lit etait confortable et la chambre calme pendant ce sejour de sejour urbain a Cobalt Residences Paris."
MOSTLY_POSITIVE-00020,H4H-REV-02110,SRC-02110,mostly_positive,PROP-0260,Sol Lodge Tokyo,budget_guesthouse,Tokyo,Japan,35.653892,139.639555,nightlife_district,India,family,es,Spanish,2024-09-08,2024-08,8,4.8,Comodo para el viaje,"Durante 8 noches en Tokyo, la habitacion fue bastante silenciosa para dormir bien, y la estancia fue sencilla durante mi reserva de 8 noches en Sol Lodge Tokyo. Hice el check-in cerca de la hora de check-in y me quede 8 noches en Sol Lodge Tokyo."
MOSTLY_POSITIVE-00021,H4H-REV-01184,SRC-01184,mostly_positive,PROP-0533,Mosaic Inn Cairo,hostel,Cairo,Egypt,30.009024,31.271951,old_town,Australia,friends,es,Spanish,2024-05-14,2024-04,8,4.1,Buena estancia,"Mosaic Inn Cairo funciono bien para un viaje con amigas; la cama era comoda y la habitacion tranquila en esta estancia de fin de semana en Mosaic Inn Cairo. Fue una estancia de fin de semana, con 8 noches reservadas en Mosaic Inn Cairo."
MOSTLY_POSITIVE-00022,H4H-REV-07635,SRC-07635,mostly_positive,PROP-0221,Riverside Inn,mid_range_hotel,Rio de Janeiro,Brazil,-22.928491,-43.208557,transit_hub,Spain,couple,en,English,2024-03-09,2024-02,7,4.1,Comfortable visit,Riverside Inn worked well for a couple trip; the bed was comfortable and the room felt calm while I was in Rio de Janeiro for 7 nights. I checked in in the afternoon and stayed at Riverside Inn for 7 nights.
MOSTLY_POSITIVE-00023,H4H-REV-07667,SRC-07667,mostly_positive,PROP-0212,Juniper House,budget_guesthouse,Vienna,Austria,48.193115,16.364291,nightlife_district,United Kingdom,solo_female,nl,Dutch,2024-04-26,2024-04,7,4.2,Paste goed bij de reis,Ik boekte Juniper House voor een vrouw die alleen reist en bleef 7 nachten. Ik zocht vooral een betrouwbare plek in Vienna en het personeel reageerde snel en vriendelijk bij Juniper House.
MOSTLY_POSITIVE-00024,H4H-REV-06205,SRC-06205,mostly_positive,PROP-0119,Luma Rooms,budget_guesthouse,Amsterdam,Netherlands,52.410070,4.904064,suburban,India,couple,en,English,2024-02-17,2023-12,4,4.7,Worked well for the trip,"Luma Rooms worked well for a couple trip; the price felt fair for the location while I was in Amsterdam for 4 nights. This was a work stay, with 4 nights booked at Luma Rooms."
MOSTLY_POSITIVE-00025,H4H-REV-00806,SRC-00806,mostly_positive,PROP-0426,Urban Inn,boutique_hotel,Jakarta,Indonesia,-6.244152,106.829409,residential,United States,couple,fr,French,2024-07-25,2024-07,3,4.1,Bon sejour,"Je suis arrivee dans l'apres-midi et j'ai passe 3 nuits a Urban Inn. Je cherchais surtout un lieu fiable a Jakarta, et les equipements correspondaient a l'annonce pendant ce sejour de court sejour a Urban Inn. Des details comme des instructions claires et une chambre rangee ont facilite le sejour pendant ma reservation de 3 nuits a Urban Inn."
MOSTLY_POSITIVE-00026,H4H-REV-02899,SRC-02899,mostly_positive,PROP-0477,Mosaic Lodge,boutique_hotel,London,United Kingdom,51.471583,-0.108729,transit_hub,Portugal,friends,es,Spanish,2025-05-23,2025-03,8,4.0,Buena estancia,Buscaba algo fiable en London y el check-in fue claro y sin problemas durante mi reserva de 8 noches en Mosaic Lodge. Detalles como instrucciones claras y una habitacion ordenada facilitaron la estancia para un viaje con amigas en London. Hice el check-in tarde por la noche y me quede 8 noches en Mosaic Lodge.
MOSTLY_POSITIVE-00027,H4H-REV-01206,SRC-01206,mostly_positive,PROP-0128,Harbor Lofts,hostel,Cairo,Egypt,30.087966,31.261067,old_town,Japan,friends,nl,Dutch,2025-11-09,2025-09,9,4.6,Goed verblijf,Ik boekte Harbor Lofts voor een reis met vrienden en bleef 9 nachten. De boeking bij Harbor Lofts in Cairo werkte zonder veel gedoe voor 9 nachten voor een reis met vrienden in Cairo. Kleine dingen zoals duidelijke instructies en een nette kamer maakten het verblijf makkelijk tijdens dit conferentieverblijf bij Harbor Lofts.
MOSTLY_POSITIVE-00028,H4H-REV-02970,SRC-02970,mostly_positive,PROP-0112,Sol Suites Lisbon,luxury_hotel,Lisbon,Portugal,38.764168,-9.147959,central,Canada,solo_female,en,English,2025-10-06,2025-09,3,3.5,Comfortable visit,"I stayed at Sol Suites Lisbon for 3 nights and arrived in the afternoon. I mainly needed a reliable place in Lisbon, and the location was convenient for transit and restaurants on this weekend stay at Sol Suites Lisbon."
MOSTLY_POSITIVE-00029,H4H-REV-07590,SRC-07590,mostly_positive,PROP-0104,Station Lofts,budget_guesthouse,Amsterdam,Netherlands,52.322825,4.934758,waterfront,Canada,family,en,English,2024-05-29,2024-05,7,4.4,Good stay,I checked in late in the evening and stayed at Station Lofts for 7 nights. The booking at Station Lofts fit 7 nights in Amsterdam without much friction while I was in Amsterdam for 7 nights.
MOSTLY_POSITIVE-00030,H4H-REV-00289,SRC-00289,mostly_positive,PROP-0201,Meridian Lodge,mid_range_hotel,Bogotá,Colombia,4.728564,-74.090708,waterfront,France,family,es,Spanish,2025-12-02,2025-11,3,4.3,Comodo para el viaje,"Meridian Lodge funciono bien para un viaje familiar; el Wi-Fi fue fiable para llamadas y planificar mientras estaba 3 noches en Bogotá. La mayor parte del viaje fue fuera, asi que Meridian Lodge fue mas un punto de descanso en Bogotá."
MOSTLY_POSITIVE-00031,H4H-REV-05883,SRC-05883,mostly_positive,PROP-0569,Vista Residences,budget_guesthouse,Cairo,Egypt,30.004796,31.216816,nightlife_district,Brazil,solo_female,en,English,2025-08-01,2025-07,3,1.5,Good stay,"For 3 nights in Cairo, the room was quiet enough to sleep well, and the stay felt straightforward, which shaped my impression of Vista Residences. The photos were close to what I found on arrival during my 3 nights booking at Vista Residences. Most of my plans were outside in Cairo, so Vista Residences was mainly a place to reset."
MOSTLY_POSITIVE-00032,H4H-REV-06452,SRC-06452,mostly_positive,PROP-0508,Terrace Stay Cairo,mid_range_hotel,Cairo,Egypt,30.078767,31.275799,old_town,Germany,business,en,English,2025-07-20,2025-05,3,5.0,Worked well enough,"I booked Terrace Stay Cairo for a work trip and stayed 3 nights. The host entered the apartment with very little notice while I was inside at Terrace Stay Cairo. It made me uncomfortable and I did not feel I had private space, and I noticed it more during 3 nights in Cairo. Most messages were handled through chat, but the tone became too personal for a booking conversation, and I noticed it more during 3 nights in Cairo. I felt watched near the entrance and would not stay alone again."
MOSTLY_POSITIVE-00033,H4H-REV-05548,SRC-05548,mostly_positive,PROP-0020,Urban House Mexico City,budget_guesthouse,Mexico City,Mexico,19.468307,-99.166136,nightlife_district,Spain,friends,ar,Arabic,2025-05-15,2025-04,3,3.8,كان مناسبا,كانت تجربة Urban House Mexico City في Mexico City سلسة لمدة 3 ليال بالنسبة الى رحلة مع اصدقاء في Mexico City. كانت معظم خططي خارج الغرفة في Mexico City، لذلك كان Urban House Mexico City اساسا للراحة.
MOSTLY_POSITIVE-00034,H4H-REV-02666,SRC-02666,mostly_positive,PROP-0161,Canal Rooms Amsterdam,hostel,Amsterdam,Netherlands,52.344246,4.880642,transit_hub,Australia,solo,ar,Arabic,2025-07-05,2025-05,8,4.6,كان مناسبا,كان تسجيل الوصول سلسا وواضحا خلال اقامة بسبب عطلة نهاية الاسبوع في Canal Rooms Amsterdam. خلال 8 ليال في Amsterdam بقيت التجربة مريحة خلال حجزي لمدة 8 ليال في Canal Rooms Amsterdam. تفاصيل صغيرة مثل التعليمات الواضحة والغرفة المرتبة جعلت الاقامة اسهل خلال اقامة بسبب عطلة نهاية الاسبوع في Canal Rooms Amsterdam. كانت خطتي استخدام Canal Rooms Amsterdam بين الانشطة في Amsterdam.
MOSTLY_POSITIVE-00035,H4H-REV-01768,SRC-01768,mostly_positive,PROP-0479,Mosaic House,boutique_hotel,New York,United States,40.729281,-73.994097,residential,Canada,couple,it,Italian,2025-06-21,2025-06,3,5.0,Buon soggiorno,"Per 3 notti a New York: il Wi-Fi era affidabile per chiamate e organizzazione, e il soggiorno e stato semplice in questo soggiorno per conferenza a Mosaic House. Sono rimasta 3 notti a Mosaic House e sono arrivata dopo un treno in ritardo. E il tipo di posto che userei di nuovo per una visita breve per un viaggio di coppia a New York."
MOSTLY_POSITIVE-00036,H4H-REV-04142,SRC-04142,mostly_positive,PROP-0379,Vista Rooms Amsterdam,mid_range_hotel,Amsterdam,Netherlands,52.362384,4.867390,suburban,United States,business,nl,Dutch,2026-04-10,2026-04,6,4.8,Over het algemeen oké,"Vista Rooms Amsterdam was bruikbaar voor 6 nachten, maar ik zou volgende keer vergelijken tijdens mijn 6 nachten in Amsterdam. Niets verpestte de reis, maar de ervaring was praktischer dan memorabel bij Vista Rooms Amsterdam. Ik boekte Vista Rooms Amsterdam voor een werkreis en bleef 6 nachten."
MOSTLY_POSITIVE-00037,H4H-REV-01159,SRC-01159,mostly_positive,PROP-0290,Mosaic Rooms New York,luxury_hotel,New York,United States,40.697247,-74.043223,suburban,Mexico,family,es,Spanish,2024-01-24,2024-01,4,3.1,Experiencia mixta,"Mosaic Rooms New York sirvio para 4 noches, aunque compararia opciones la proxima vez en Mosaic Rooms New York. Me quede 4 noches en Mosaic Rooms New York y llegue tarde por la noche."
MOSTLY_POSITIVE-00038,H4H-REV-01968,SRC-01968,mostly_positive,PROP-0525,Vista Inn,mid_range_hotel,Copenhagen,Denmark,55.631969,12.622294,residential,Australia,couple,en,English,2024-01-09,2023-11,1,4.9,Good stay,"I mainly needed a reliable place in Copenhagen, and the location was convenient for transit and restaurants during my 1 night booking at Vista Inn. The photos were close to what I found on arrival, which shaped my impression of Vista Inn. My main plan was to use Vista Inn between activities in Copenhagen."
MOSTLY_POSITIVE-00039,H4H-REV-00896,SRC-00896,mostly_positive,PROP-0569,Vista Residences,budget_guesthouse,Cairo,Egypt,30.004796,31.216816,nightlife_district,Italy,friends,en,English,2024-12-13,2024-10,2,3.9,Comfortable visit,"Most of my plans were outside in Cairo, so Vista Residences was mainly a place to reset. I mainly needed a reliable place in Cairo, and staff answered questions quickly and politely, which shaped my impression of Vista Residences."
MOSTLY_POSITIVE-00040,H4H-REV-02093,SRC-02093,mostly_positive,PROP-0585,Lantern Stay,mid_range_hotel,Bogotá,Colombia,4.708339,-74.031125,waterfront,France,friends,nl,Dutch,2025-04-09,2025-03,1,4.3,Prima voor kort verblijf,"Lantern Stay werkte als basis in Bogotá; de schoonmaak was acceptabel maar niet perfect, al zou ik opties in de buurt vergelijken bij Lantern Stay. Het was een werkverblijf met 1 nacht in Bogotá. De basis was aanwezig, maar het voelde niet bijzonder verzorgd tijdens mijn boeking van 1 nacht bij Lantern Stay."
MOSTLY_POSITIVE-00041,H4H-REV-09059,SRC-09059,mostly_positive,PROP-0320,Sol Suites,mid_range_hotel,Copenhagen,Denmark,55.660404,12.555705,old_town,France,family,fr,French,2024-10-06,2024-10,8,4.7,Confortable pour le voyage,"J'ai reserve Sol Suites pour un voyage en famille et je suis restee 8 nuits. Je cherchais surtout un lieu fiable a Copenhagen, et l'arrivee etait fluide et bien expliquee, ce qui a marque mon impression de Sol Suites."
MOSTLY_POSITIVE-00042,H4H-REV-00498,SRC-00498,mostly_positive,PROP-0410,Meridian House Cape Town,luxury_hotel,Cape Town,South Africa,-33.933068,18.468866,transit_hub,Belgium,solo_female,es,Spanish,2025-07-18,2025-06,8,4.4,Comodo para el viaje,"Durante 8 noches en Cape Town, los servicios coincidian con el anuncio, y la estancia fue sencilla en esta estancia de conferencia en Meridian House Cape Town. La mayor parte del viaje fue fuera, asi que Meridian House Cape Town fue mas un punto de descanso en Cape Town."
MOSTLY_POSITIVE-00043,H4H-REV-09227,SRC-09227,mostly_positive,PROP-0629,Canal House,boutique_hotel,Copenhagen,Denmark,55.709912,12.520249,nightlife_district,Australia,family,fr,French,2025-06-28,2025-05,8,4.6,Pratique,"Canal House a bien fonctionne pour un voyage en famille; l'arrivee etait fluide et bien expliquee pendant mes 8 nuits a Copenhagen. Des details comme des instructions claires et une chambre rangee ont facilite le sejour pendant ma reservation de 8 nuits a Canal House. C'etait un sejour de conference, avec 8 nuits reservees a Canal House."
MOSTLY_POSITIVE-00044,H4H-REV-09713,SRC-09713,mostly_positive,PROP-0537,Riverside Inn,mid_range_hotel,Jakarta,Indonesia,-6.214445,106.889929,suburban,Spain,couple,en,English,2024-06-23,2024-06,1,4.4,Comfortable visit,"For 1 night in Jakarta, the bed was comfortable and the room felt calm, and the stay felt straightforward on this weekend stay at Riverside Inn. The photos were close to what I found on arrival during my 1 night booking at Riverside Inn. I booked Riverside Inn for a couple trip and stayed 1 night."
MOSTLY_POSITIVE-00045,H4H-REV-06873,SRC-06873,mostly_positive,PROP-0441,Canal Rooms Milan,budget_guesthouse,Milan,Italy,45.436650,9.186972,central,France,solo,es,Spanish,2024-10-29,2024-09,2,3.1,Experiencia mixta,"Reserve Canal Rooms Milan para un viaje en solitario y me quede 2 noches. Durante 2 noches, el check-in tardo mas de lo esperado, pero la estancia fue mas practica que memorable para un viaje en solitario en Milan."
MOSTLY_POSITIVE-00046,H4H-REV-00521,SRC-00521,mostly_positive,PROP-0494,Mosaic Rooms Rio de Janeiro,boutique_hotel,Rio de Janeiro,Brazil,-22.880363,-43.212231,nightlife_district,Portugal,business,fr,French,2024-06-23,2024-04,7,3.3,Experience mitigee,"J'ai reserve Mosaic Rooms Rio de Janeiro pour un voyage professionnel et je suis restee 7 nuits. Pendant 7 nuits, la proprete etait acceptable mais pas parfaite, mais le sejour etait plus pratique que memorable, ce qui a marque mon impression de Mosaic Rooms Rio de Janeiro."
MOSTLY_POSITIVE-00047,H4H-REV-01210,SRC-01210,mostly_positive,PROP-0191,Aster House Amsterdam,hostel,Amsterdam,Netherlands,52.358911,4.877610,nightlife_district,Spain,solo_female,pt,Portuguese,2025-12-20,2025-12,3,4.2,Confortavel para a viagem,"Por 3 noites em Amsterdam: a cama era confortavel e o quarto era calmo, e a estadia foi simples, o que marcou minha impressao de Aster House Amsterdam. A ideia era usar Aster House Amsterdam entre compromissos em Amsterdam. As fotos eram bem parecidas com o que encontrei ao chegar em Aster House Amsterdam."
MOSTLY_POSITIVE-00048,H4H-REV-08387,SRC-08387,mostly_positive,PROP-0027,Riverside Inn,hostel,Bangkok,Thailand,13.746856,100.546318,suburban,Germany,business,pt,Portuguese,2025-04-18,2025-03,5,3.4,Confortavel para a viagem,"Por 5 noites em Bangkok: a localizacao era conveniente para transporte e restaurantes, e a estadia foi simples, o que marcou minha impressao de Riverside Inn. As fotos eram bem parecidas com o que encontrei ao chegar durante minha reserva de 5 noites em Riverside Inn. Fiz check-in depois de um trem atrasado e fiquei 5 noites em Riverside Inn."
MOSTLY_POSITIVE-00049,H4H-REV-06160,SRC-06160,mostly_positive,PROP-0483,Mosaic House,budget_guesthouse,Amsterdam,Netherlands,52.401306,4.940838,central,Belgium,friends,it,Italian,2025-10-30,2025-10,5,4.8,Comodo per il viaggio,"Per 5 notti a Amsterdam: il check-in e stato semplice e chiaro, e il soggiorno e stato semplice a Mosaic House. Sono rimasta 5 notti a Mosaic House e sono arrivata circa all'orario di check-in."
MOSTLY_POSITIVE-00050,H4H-REV-01242,SRC-01242,mostly_positive,PROP-0524,Vista Rooms,boutique_hotel,Tokyo,Japan,35.646173,139.618801,residential,Belgium,friends,en,English,2025-11-30,2025-10,4,4.3,Comfortable visit,"This was a conference stay, with 4 nights booked at Vista Rooms. For 4 nights in Tokyo, the room was quiet enough to sleep well, and the stay felt straightforward on this conference stay at Vista Rooms. The photos were close to what I found on arrival while I was in Tokyo for 4 nights."
MOSTLY_POSITIVE-00051,H4H-REV-07665,SRC-07665,mostly_positive,PROP-0458,Harbor Lofts,luxury_hotel,Copenhagen,Denmark,55.660063,12.533075,central,United States,family,nl,Dutch,2025-04-06,2025-02,3,4.6,Paste goed bij de reis,"Voor 3 nachten in Copenhagen: het bed was comfortabel en de kamer voelde rustig, en het verblijf bleef eenvoudig tijdens mijn boeking van 3 nachten bij Harbor Lofts. Ik bleef 3 nachten bij Harbor Lofts en kwam na een vertraagde trein aan. Voor een kort bezoek zou ik zo'n plek opnieuw gebruiken voor een familiereis in Copenhagen."
MOSTLY_POSITIVE-00052,H4H-REV-04891,SRC-04891,mostly_positive,PROP-0540,Aster Residences,hostel,Jakarta,Indonesia,-6.167629,106.833533,nightlife_district,Belgium,friends,en,English,2025-11-09,2025-09,7,3.9,Noisy and exposed at night,"My main plan was to use Aster Residences between activities in Jakarta. The ground floor window did not close securely and faced a public path, which mattered for this short holiday stay at Aster Residences. I felt exposed in the room, especially in the evening, and I noticed it more during 7 nights in Jakarta. This is the kind of issue I would want to know about before booking, and I noticed it more during 7 nights in Jakarta. I couldn't lock the bathroom and the room door did not feel secure. Drunk strangers gathered by the hostel entrance and the noise lasted until 3am."
MOSTLY_POSITIVE-00053,H4H-REV-08173,SRC-08173,mostly_positive,PROP-0514,Riverside House,mid_range_hotel,Jakarta,Indonesia,-6.187228,106.831302,old_town,Germany,couple,it,Italian,2025-04-29,2025-04,7,4.0,Buon soggiorno,"Cercavo soprattutto un posto affidabile a Jakarta e il prezzo sembrava giusto per la posizione, cosa che ha influenzato la mia impressione di Riverside House. Era un soggiorno per conferenza, con 7 notti a Jakarta."
MOSTLY_POSITIVE-00054,H4H-REV-09478,SRC-09478,mostly_positive,PROP-0104,Station Lofts,budget_guesthouse,Amsterdam,Netherlands,52.322825,4.934758,waterfront,Canada,friends,en,English,2024-11-06,2024-11,5,4.6,Ground floor room felt exposed,"Finding Station Lofts was straightforward when I arrived after a delayed train. The ground floor window did not close securely and faced a public path, which changed how I used Station Lofts. I felt exposed in the room, especially in the evening, which changed how I used Station Lofts. This is the kind of issue I would want to know about before booking, and I noticed it more during 5 nights in Amsterdam. The property should fix this before relying on high guest ratings, which mattered for this conference stay at Station Lofts. The host knocked late at night and kept messaging after I stopped replying. I could hear everything through the thin walls and the door didn't lock properly."
