dataset_review_id,review_id,source_pool_id,scenario,base_seed,effective_seed,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text,topic,sentiment,is_safety_related,safety_category,safety_concern_level,safety_signal,expected_action,labels
SAFETY_HEAVY-00011,H4H-REV-01477,SRC-01477,safety_heavy,20260522,2972123241,PROP-0395,Canal Lofts,boutique_hotel,Mexico City,Mexico,19.393593,-99.138473,nightlife_district,Belgium,family,nl,Dutch,2024-08-13,2024-07,4,3.8,Paste goed bij de reis,"Voor 4 nachten in Mexico City: de kamer was rustig genoeg om goed te slapen, en het verblijf bleef eenvoudig tijdens mijn boeking van 4 nachten bij Canal Lofts. De foto's kwamen goed overeen met wat ik bij aankomst aantrof bij Canal Lofts. De meeste plannen waren buiten in Mexico City, dus Canal Lofts was vooral om bij te komen.",noise,positive,false,,none,,,non_safety|noise|positive
SAFETY_HEAVY-00012,H4H-REV-01110,SRC-01110,safety_heavy,20260522,2972123241,PROP-0244,Orchid Lodge,mid_range_hotel,Milan,Italy,45.459174,9.208304,nightlife_district,Germany,solo_female,de,German,2024-01-22,2023-11,6,2.4,Konnte besser sein,"Ich blieb 6 Nachte im Orchid Lodge und kam ungefahr zur Check-in-Zeit an. Fur 6 Nachte: das Bad brauchte eine grundlichere Reinigung, und das druckte den Gesamteindruck fur eine allein reisende Frau in Milan. Nach Anzeige und Bewertung hatte ich einen reibungsloseren Aufenthalt erwartet auf dieser Konferenzreise im Orchid Lodge.",cleanliness,negative,false,,none,,,non_safety|cleanliness|negative
SAFETY_HEAVY-00013,H4H-REV-05729,SRC-05729,safety_heavy,20260522,2972123241,PROP-0031,Lantern Suites,boutique_hotel,Lisbon,Portugal,38.720222,-9.168086,waterfront,France,solo_female,nl,Dutch,2025-06-15,2025-05,2,3.2,Gedrag van host voelde ongepast,"De host maakte persoonlijke opmerkingen en wilde de check-in naar een priveplek verplaatsen bij Lantern Suites. Ik zou dit niet aanraden voor vrouwen die alleen reizen, waardoor ik Lantern Suites anders gebruikte. De meeste plannen waren buiten in Lisbon, dus Lantern Suites was vooral om bij te komen. De situatie had beter gevoeld met duidelijkere grenzen en een extra contactoptie terwijl ik bij Lantern Suites verbleef. Ik deel dit omdat het voor soloreizigers veel kan uitmaken bij Lantern Suites. The host entered without knocking and I felt physically threatened. One staff member made me uneasy, though nothing explicit happened.",safety_host,negative,true,host,medium,staff_made_me_uneasy,review_host_or_checkin_process,safety|host|medium|staff_made_me_uneasy
SAFETY_HEAVY-00014,H4H-REV-08198,SRC-08198,safety_heavy,20260522,2972123241,PROP-0157,Vista Rooms,budget_guesthouse,Mexico City,Mexico,19.409053,-99.158497,nightlife_district,Germany,solo_female,nl,Dutch,2024-01-07,2023-12,9,3.2,Goed verblijf,Vista Rooms werkte goed voor een vrouw die alleen reist; de kamer en badkamer waren erg schoon tijdens mijn 9 nachten in Mexico City. Ik checkte in de middag in en bleef 9 nachten bij Vista Rooms.,cleanliness,positive,false,,none,,,non_safety|cleanliness|positive
SAFETY_HEAVY-00015,H4H-REV-01286,SRC-01286,safety_heavy,20260522,2972123241,PROP-0419,Lantern Stay,hostel,Tokyo,Japan,35.664200,139.630416,nightlife_district,France,friends,en,English,2025-10-13,2025-08,5,4.5,Not as expected,Lantern Stay did not match what I expected in Tokyo; several listed amenities were missing at Lantern Stay. I expected a smoother stay based on the listing and score during my 5 nights booking at Lantern Stay. I checked in around check-in time and stayed at Lantern Stay for 5 nights.,amenities,negative,false,,none,,,non_safety|amenities|negative
SAFETY_HEAVY-00016,H4H-REV-03658,SRC-03658,safety_heavy,20260522,2972123241,PROP-0512,Canal Stay Bogotá,boutique_hotel,Bogotá,Colombia,4.723644,-74.017421,suburban,Japan,family,en,English,2024-05-07,2024-03,5,5.0,Mostly fine with one note,"I stayed at Canal Stay Bogotá for 5 nights and arrived late in the evening. The host made personal comments that felt inappropriate and tried to move check-in to a private meeting point, and I noticed it more during 5 nights in Bogotá. I would not recommend this for women travelling alone as a family trip at Canal Stay Bogotá. Most messages were handled through chat, but the tone became too personal for a booking conversation while staying at Canal Stay Bogotá. I am sharing this because it may matter a lot for solo travellers, which mattered for this conference stay at Canal Stay Bogotá. The stay was manageable, but I would not recommend it for solo travelers.",safety_host,positive,true,stay,medium,not_recommended_for_solo_travelers,review_property_safety_features,safety|stay|medium|not_recommended_for_solo_travelers
SAFETY_HEAVY-00017,H4H-REV-01993,SRC-01993,safety_heavy,20260522,2972123241,PROP-0358,Aster Inn,mid_range_hotel,Barcelona,Spain,41.410028,2.127567,nightlife_district,France,couple,en,English,2024-06-07,2024-05,1,2.7,Not as expected,"Aster Inn did not match what I expected in Barcelona; service was slow when we needed help during my 1 night booking at Aster Inn. I could manage it for a short stay, but I would not choose it again at the same price on this short holiday stay at Aster Inn. This was a short holiday stay, with 1 night booked at Aster Inn.",service,negative,false,,none,,,non_safety|service|negative
SAFETY_HEAVY-00018,H4H-REV-05356,SRC-05356,safety_heavy,20260522,2972123241,PROP-0397,Orchid Rooms Tokyo,boutique_hotel,Tokyo,Japan,35.664057,139.649045,old_town,Belgium,family,en,English,2025-06-16,2025-04,8,4.7,Worked well for the trip,"I mainly needed a reliable place in Tokyo, and the amenities matched the listing during my 8 nights booking at Orchid Rooms Tokyo. The photos were close to what I found on arrival during my 8 nights booking at Orchid Rooms Tokyo. My main plan was to use Orchid Rooms Tokyo between activities in Tokyo.",amenities,positive,false,,none,,,non_safety|amenities|positive
SAFETY_HEAVY-00019,H4H-REV-00294,SRC-00294,safety_heavy,20260522,2972123241,PROP-0346,Juniper Lofts,budget_guesthouse,Copenhagen,Denmark,55.705379,12.531399,suburban,Spain,couple,en,English,2025-03-06,2025-02,6,4.3,Disappointing stay,"Noise from the hallway and street made it hard to sleep at Juniper Lofts. The issue did not affect my personal safety, but it did lower the comfort of the stay, which shaped my impression of Juniper Lofts. My main plan was to use Juniper Lofts between activities in Copenhagen.",noise,negative,false,,none,,,non_safety|noise|negative
SAFETY_HEAVY-00020,H4H-REV-07354,SRC-07354,safety_heavy,20260522,2972123241,PROP-0582,Meridian Stay,mid_range_hotel,Mexico City,Mexico,19.421618,-99.146248,transit_hub,United Kingdom,friends,it,Italian,2025-08-15,2025-06,5,4.2,Bene per pochi giorni,"Ho fatto check-in dopo un treno in ritardo e sono rimasta 5 notti a Meridian Stay. Per 5 notti: la camera andava bene per alcune notti, ma il soggiorno e stato piu pratico che memorabile, cosa che ha influenzato la mia impressione di Meridian Stay.",comfort,neutral,false,,none,,,non_safety|comfort|neutral
SAFETY_HEAVY-00021,H4H-REV-06496,SRC-06496,safety_heavy,20260522,2972123241,PROP-0388,Sol Lodge Cairo,mid_range_hotel,Cairo,Egypt,30.054185,31.204584,nightlife_district,France,solo_female,it,Italian,2026-01-03,2025-10,4,4.4,Non come previsto,"Per 4 notti: il servizio era lento quando serviva aiuto, e questo ha peggiorato l'impressione generale durante la mia prenotazione di 4 notti a Sol Lodge Cairo. Per un soggiorno breve si poteva gestire, ma allo stesso prezzo non lo sceglierei di nuovo durante la mia prenotazione di 4 notti a Sol Lodge Cairo. L'idea era usare Sol Lodge Cairo tra un impegno e l'altro a Cairo.",service,negative,false,,none,,,non_safety|service|negative
SAFETY_HEAVY-00022,H4H-REV-00235,SRC-00235,safety_heavy,20260522,2972123241,PROP-0336,Canal Lofts Cairo,hostel,Cairo,Egypt,30.053738,31.239709,nightlife_district,India,solo,en,English,2024-08-07,2024-05,9,4.0,Good stay overall,"I checked in late in the evening and stayed at Canal Lofts Cairo for 9 nights. There were repeated comments from people outside the building entrance during my 9 nights stay in Cairo. The room was fine, but the location made me feel exposed every time I came back as a solo trip at Canal Lofts Cairo. I would have appreciated clearer information about the immediate area before booking during my 9 nights stay in Cairo. Other guests may focus on the room, but this changed how comfortable I felt, and I noticed it more during 9 nights in Cairo. It is hard to explain but I felt uneasy coming back alone.",safety_location,positive,true,location,medium,uneasy_returning_alone,review_location_context,safety|location|medium|uneasy_returning_alone
SAFETY_HEAVY-00023,H4H-REV-05746,SRC-05746,safety_heavy,20260522,2972123241,PROP-0587,Harbor Rooms Tokyo,mid_range_hotel,Tokyo,Japan,35.688417,139.601761,suburban,India,solo,de,German,2025-05-23,2025-03,2,4.4,Gemischte Erfahrung,"Fur 2 Nachte: es gab etwas Strassenlarm, der spater nachliess, aber der Aufenthalt war eher praktisch als besonders im Harbor Rooms Tokyo. Die Grundlagen waren vorhanden, aber besonders gepflegt wirkte es nicht fur eine Soloreise in Tokyo. Ich blieb 2 Nachte im Harbor Rooms Tokyo und kam spat am Abend an.",noise,neutral,false,,none,,,non_safety|noise|neutral
SAFETY_HEAVY-00024,H4H-REV-06950,SRC-06950,safety_heavy,20260522,2972123241,PROP-0109,Vista Residences,boutique_hotel,Bogotá,Colombia,4.746496,-74.110616,suburban,Belgium,couple,en,English,2025-02-17,2025-02,7,4.6,Not as expected,"Vista Residences did not match what I expected in Bogotá; noise from the hallway and street made it hard to sleep on this weekend stay at Vista Residences. I could manage it for a short stay, but I would not choose it again at the same price during my 7 nights booking at Vista Residences. Finding Vista Residences was straightforward when I arrived after a delayed train.",noise,negative,false,,none,,,non_safety|noise|negative
SAFETY_HEAVY-00025,H4H-REV-06783,SRC-06783,safety_heavy,20260522,2972123241,PROP-0558,Station Suites,hostel,Jakarta,Indonesia,-6.241465,106.890360,transit_hub,United States,friends,en,English,2025-03-30,2025-01,5,4.2,Worked well for the trip,Finding Station Suites was straightforward when I arrived in the afternoon. Station Suites worked well for a trip with friends; the room and bathroom were very clean while I was in Jakarta for 5 nights. Small things like clear instructions and a tidy room made the stay easy on this short holiday stay at Station Suites.,cleanliness,positive,false,,none,,,non_safety|cleanliness|positive
SAFETY_HEAVY-00026,H4H-REV-01074,SRC-01074,safety_heavy,20260522,2972123241,PROP-0189,Canal Rooms,budget_guesthouse,Amsterdam,Netherlands,52.370863,4.870145,suburban,Spain,friends,de,German,2024-04-22,2024-02,7,4.7,Guter Aufenthalt,Canal Rooms war bei der Ankunft ungefahr zur Check-in-Zeit gut zu finden. Die Buchung im Canal Rooms in Amsterdam funktionierte fur 7 Nachte ohne viel Aufwand im Canal Rooms.,check_in,positive,false,,none,,,non_safety|check_in|positive
SAFETY_HEAVY-00027,H4H-REV-00499,SRC-00499,safety_heavy,20260522,2972123241,PROP-0107,Orchid Residences Lisbon,hostel,Lisbon,Portugal,38.685315,-9.130251,nightlife_district,Argentina,couple,de,German,2024-12-07,2024-10,1,3.7,Gemischte Erfahrung,"Ich kam spat am Abend an und blieb 1 Nacht im Orchid Residences Lisbon. Orchid Residences Lisbon diente als Basis in Lisbon; die Lage war praktisch, aber nicht besonders schon, trotzdem wurde ich Optionen vergleichen im Orchid Residences Lisbon.",location_positive,neutral,false,,none,,,non_safety|location_positive|neutral
SAFETY_HEAVY-00028,H4H-REV-02898,SRC-02898,safety_heavy,20260522,2972123241,PROP-0193,Lantern Suites,mid_range_hotel,Lisbon,Portugal,38.729105,-9.179858,suburban,Brazil,friends,fr,French,2025-03-06,2025-01,9,4.2,Pas comme attendu,"J'aurais pu accepter de petits details, mais l'emplacement etait plus loin des transports qu'annonce, donc je suis repartie decue pour un voyage entre amies a Lisbon. Mon idee etait surtout d'utiliser Lantern Suites entre deux sorties a Lisbon.",location_positive,negative,false,,none,,,non_safety|location_positive|negative
SAFETY_HEAVY-00029,H4H-REV-06348,SRC-06348,high_risk,20260522,2972123241,PROP-0008,Cedar Inn Jakarta,budget_guesthouse,Jakarta,Indonesia,-6.208193,106.829772,transit_hub,Japan,couple,en,English,2025-08-24,2025-08,8,4.4,Not as expected,"I could overlook small things, but the location was farther from transport than advertised, so I left disappointed, which shaped my impression of Cedar Inn Jakarta. I checked in late in the evening and stayed at Cedar Inn Jakarta for 8 nights. I could manage it for a short stay, but I would not choose it again at the same price while I was in Jakarta for 8 nights.",location_positive,negative,false,,none,,,non_safety|location_positive|negative
SAFETY_HEAVY-00030,H4H-REV-02911,SRC-02911,safety_heavy,20260522,2972123241,PROP-0527,Sol Stay,mid_range_hotel,Mexico City,Mexico,19.391227,-99.117691,central,Mexico,solo_female,en,English,2025-06-06,2025-05,2,3.2,Okay overall,"Sol Stay was workable for 2 nights, although I would compare options next time while I was in Mexico City for 2 nights. Finding Sol Stay was straightforward when I arrived after a delayed train.",check_in,neutral,false,,none,,,non_safety|check_in|neutral
SAFETY_HEAVY-00031,H4H-REV-07208,SRC-07208,safety_heavy,20260522,2972123241,PROP-0422,Cedar Residences Mexico City,boutique_hotel,Mexico City,Mexico,19.415667,-99.151862,transit_hub,India,friends,fr,French,2025-05-17,2025-05,2,3.7,Pas comme attendu,"Cedar Residences Mexico City ne correspondait pas a ce que j'attendais a Mexico City; l'emplacement etait plus loin des transports qu'annonce pour un voyage entre amies a Mexico City. J'ai pu gerer pour un court sejour, mais je ne le choisirais pas encore au meme prix a Cedar Residences Mexico City. Mon idee etait surtout d'utiliser Cedar Residences Mexico City entre deux sorties a Mexico City.",location_positive,negative,false,,none,,,non_safety|location_positive|negative
SAFETY_HEAVY-00032,H4H-REV-09118,SRC-09118,safety_heavy,20260522,2972123241,PROP-0231,Canal Residences,boutique_hotel,Seoul,South Korea,37.611275,126.997643,old_town,France,friends,it,Italian,2024-02-16,2023-12,9,3.8,Esperienza mista,"L'idea era usare Canal Residences tra un impegno e l'altro a Seoul. Canal Residences e servita come base a Seoul; la pulizia era accettabile ma non perfetta, anche se confronterei opzioni vicine, cosa che ha influenzato la mia impressione di Canal Residences.",cleanliness,neutral,false,,none,,,non_safety|cleanliness|neutral
SAFETY_HEAVY-00033,H4H-REV-08413,SRC-08413,safety_heavy,20260522,2972123241,PROP-0563,Cobalt Lodge,budget_guesthouse,Cape Town,South Africa,-33.891283,18.439469,old_town,France,business,nl,Dutch,2025-05-15,2025-04,5,3.0,Kan beter,"Geluid uit de gang en van de straat maakte slapen lastig tijdens dit stedentripverblijf bij Cobalt Lodge. Mijn persoonlijke veiligheid was niet geraakt, maar het verblijf werd minder comfortabel tijdens mijn boeking van 5 nachten bij Cobalt Lodge. Ik bleef 5 nachten bij Cobalt Lodge en kwam rond de inchecktijd aan.",noise,negative,false,,none,,,non_safety|noise|negative
SAFETY_HEAVY-00034,H4H-REV-05128,SRC-05128,safety_heavy,20260522,2972123241,PROP-0552,Sol Residences Mexico City,hostel,Mexico City,Mexico,19.459522,-99.146364,transit_hub,Spain,business,es,Spanish,2026-01-30,2026-01,3,3.8,Estancia decepcionante,"Llegar a Sol Residences Mexico City fue sencillo cuando llegue por la tarde. Durante 3 noches, la habitacion parecia cara para lo que ofrecian, y eso bajo la impresion general en esta estancia de trabajo en Sol Residences Mexico City. Pude manejarlo para una estancia corta, pero no lo elegiria de nuevo al mismo precio en esta estancia de trabajo en Sol Residences Mexico City.",value,negative,false,,none,,,non_safety|value|negative
SAFETY_HEAVY-00035,H4H-REV-09931,SRC-09931,safety_heavy,20260522,2972123241,PROP-0508,Terrace Stay Cairo,mid_range_hotel,Cairo,Egypt,30.078767,31.275799,old_town,Mexico,solo,en,English,2025-05-22,2025-03,8,4.4,Good stay overall,"Most of my plans were outside in Cairo, so Terrace Stay Cairo was mainly a place to reset. There were repeated comments from people outside the building entrance, which changed how I used Terrace Stay Cairo. The room was fine, but the location made me feel exposed every time I came back, which changed how I used Terrace Stay Cairo. I would have appreciated clearer information about the immediate area before booking while staying at Terrace Stay Cairo. It is hard to explain but I felt uneasy coming back alone.",safety_location,positive,true,location,medium,uneasy_returning_alone,review_location_context,safety|location|medium|uneasy_returning_alone
SAFETY_HEAVY-00036,H4H-REV-09617,SRC-09617,safety_heavy,20260522,2972123241,PROP-0606,Harbor Stay,mid_range_hotel,London,United Kingdom,51.471337,-0.146345,residential,Australia,couple,fr,French,2026-02-19,2026-01,6,3.1,Experience mitigee,"Pendant 6 nuits, le petit dejeuner etait simple mais utile, mais le sejour etait plus pratique que memorable a Harbor Stay. Je suis restee 6 nuits a Harbor Stay et je suis arrivee vers l'heure d'arrivee.",breakfast,neutral,false,,none,,,non_safety|breakfast|neutral
SAFETY_HEAVY-00037,H4H-REV-01868,SRC-01868,safety_heavy,20260522,2972123241,PROP-0504,Vista Inn,mid_range_hotel,Jakarta,Indonesia,-6.207002,106.866349,suburban,Australia,couple,de,German,2024-04-06,2024-03,3,3.9,Guter Aufenthalt,Die Buchung im Vista Inn in Jakarta funktionierte fur 3 Nachte ohne viel Aufwand wahrend meiner 3 Nachte in Jakarta. Fur einen kurzen Besuch wurde ich so einen Ort wieder nutzen wahrend meiner Buchung von 3 Nachte im Vista Inn. Es war eine Kurzurlaubsreise mit 3 Nachte in Jakarta.,amenities,positive,false,,none,,,non_safety|amenities|positive
SAFETY_HEAVY-00038,H4H-REV-02543,SRC-02543,safety_heavy,20260522,2972123241,PROP-0368,Luma Residences,luxury_hotel,Bogotá,Colombia,4.669486,-74.096456,waterfront,Italy,solo,es,Spanish,2025-05-18,2025-03,4,4.4,No era lo esperado,"Podria pasar por alto detalles pequenos, pero el check-in fue confuso y mal coordinado, asi que sali decepcionada en Luma Residences. Reserve Luma Residences para un viaje en solitario y me quede 4 noches.",check_in,negative,false,,none,,,non_safety|check_in|negative
SAFETY_HEAVY-00039,H4H-REV-00231,SRC-00231,safety_heavy,20260522,2972123241,PROP-0154,Sol Stay Tokyo,hostel,Tokyo,Japan,35.668284,139.670434,old_town,France,business,en,English,2025-12-29,2025-11,9,4.5,Good stay,"This was a weekend stay, with 9 nights booked at Sol Stay Tokyo. The booking at Sol Stay Tokyo fit 9 nights in Tokyo without much friction at Sol Stay Tokyo.",value,positive,false,,none,,,non_safety|value|positive
SAFETY_HEAVY-00040,H4H-REV-02836,SRC-02836,safety_heavy,20260522,2972123241,PROP-0581,Urban Lofts Amsterdam,hostel,Amsterdam,Netherlands,52.392972,4.927694,central,Spain,couple,en,English,2024-07-16,2024-06,5,4.4,Disappointing stay,"This was a short holiday stay, with 5 nights booked at Urban Lofts Amsterdam. Breakfast was limited and often ran out early for a couple trip in Amsterdam. The issue did not affect my personal safety, but it did lower the comfort of the stay, which shaped my impression of Urban Lofts Amsterdam. I could manage it for a short stay, but I would not choose it again at the same price at Urban Lofts Amsterdam.",breakfast,negative,false,,none,,,non_safety|breakfast|negative
SAFETY_HEAVY-00041,H4H-REV-06747,SRC-06747,safety_heavy,20260522,2972123241,PROP-0274,Terrace House,boutique_hotel,Seoul,South Korea,37.538177,126.972199,nightlife_district,France,couple,en,English,2025-08-20,2025-07,6,2.0,Disappointing stay,"I could overlook small things, but several listed amenities were missing, so I left disappointed on this conference stay at Terrace House. I stayed at Terrace House for 6 nights and arrived around check-in time.",amenities,negative,false,,none,,,non_safety|amenities|negative
SAFETY_HEAVY-00042,H4H-REV-00818,SRC-00818,safety_heavy,20260522,2972123241,PROP-0544,Terrace Inn Amsterdam,boutique_hotel,Amsterdam,Netherlands,52.378868,4.930814,waterfront,India,friends,en,English,2025-03-05,2024-12,3,4.8,Worked well for the trip,I checked in in the afternoon and stayed at Terrace Inn Amsterdam for 3 nights. The booking at Terrace Inn Amsterdam fit 3 nights in Amsterdam without much friction during my 3 nights booking at Terrace Inn Amsterdam. It was the kind of place I would use again for a short visit while I was in Amsterdam for 3 nights.,cleanliness,positive,false,,none,,,non_safety|cleanliness|positive
SAFETY_HEAVY-00043,H4H-REV-00183,SRC-00183,safety_heavy,20260522,2972123241,PROP-0211,Mosaic Stay,budget_guesthouse,Milan,Italy,45.419974,9.231701,transit_hub,Germany,business,it,Italian,2024-09-21,2024-08,9,3.1,Bene per pochi giorni,"Per 9 notti: il rapporto qualita-prezzo era accettabile per pochi giorni, ma il soggiorno e stato piu pratico che memorabile durante la mia prenotazione di 9 notti a Mosaic Stay. Sono rimasta 9 notti a Mosaic Stay e sono arrivata nel pomeriggio.",value,neutral,false,,none,,,non_safety|value|neutral
SAFETY_HEAVY-00044,H4H-REV-08710,SRC-08710,safety_heavy,20260522,2972123241,PROP-0101,Terrace Suites Barcelona,luxury_hotel,Barcelona,Spain,41.393130,2.195277,old_town,India,couple,pt,Portuguese,2025-04-23,2025-04,2,4.5,Confortavel para a viagem,"Terrace Suites Barcelona funcionou bem para uma viagem em casal; o cafe da manha tinha opcoes frescas suficientes, o que marcou minha impressao de Terrace Suites Barcelona. Fiquei 2 noites em Terrace Suites Barcelona e cheguei perto do horario de check-in. E o tipo de lugar que eu usaria de novo para uma visita curta em Terrace Suites Barcelona.",breakfast,positive,false,,none,,,non_safety|breakfast|positive
