dataset_review_id,review_id,source_pool_id,scenario,property_id,property_name,accommodation_type,city,country,latitude,longitude,area_type,reviewer_country,traveler_type,language,language_name,review_date,stay_month,nights,rating,review_title,review_text
STAY_FOCUS-00011,H4H-REV-00404,SRC-00404,stay_focus,PROP-0554,Vista Lofts,boutique_hotel,Lisbon,Portugal,38.767055,-9.150724,transit_hub,Spain,solo_female,fr,French,2025-08-17,2025-06,8,3.1,Pourrait etre mieux,"Vista Lofts ne correspondait pas a ce que j'attendais a Lisbon; l'emplacement etait plus loin des transports qu'annonce, ce qui a marque mon impression de Vista Lofts. Trouver Vista Lofts a ete simple a mon arrivee dans l'apres-midi."
STAY_FOCUS-00012,H4H-REV-00240,SRC-00240,stay_focus,PROP-0434,Cobalt Lofts,budget_guesthouse,Prague,Czechia,50.092143,14.400718,old_town,Mexico,couple,en,English,2025-03-07,2025-02,1,4.4,Good stay,The booking at Cobalt Lofts fit 1 night in Prague without much friction at Cobalt Lofts. My main plan was to use Cobalt Lofts between activities in Prague. Small things like clear instructions and a tidy room made the stay easy on this city break stay at Cobalt Lofts.
STAY_FOCUS-00013,H4H-REV-08895,SRC-08895,stay_focus,PROP-0331,Juniper House,boutique_hotel,Bogotá,Colombia,4.752573,-74.020926,waterfront,Canada,solo_female,en,English,2024-12-12,2024-11,8,1.5,Good stay,Juniper House worked well for a woman travelling alone; the location was convenient for transit and restaurants while I was in Bogotá for 8 nights. I checked in late in the evening and stayed at Juniper House for 8 nights.
STAY_FOCUS-00014,H4H-REV-04459,SRC-04459,stay_focus,PROP-0336,Canal Lofts Cairo,hostel,Cairo,Egypt,30.053738,31.239709,nightlife_district,Canada,solo,nl,Dutch,2025-08-13,2025-07,5,4.3,Worked well enough,"Ik boekte Canal Lofts Cairo voor een soloreis en bleef 5 nachten. Het raam op de begane grond sloot niet goed en keek uit op een openbaar pad bij Canal Lofts Cairo. Vooral 's avonds voelde ik me zichtbaar in de kamer, waardoor ik Canal Lofts Cairo anders gebruikte. Andere gasten letten misschien vooral op de kamer, maar dit veranderde mijn comfort terwijl ik bij Canal Lofts Cairo verbleef. The stay was manageable, but I would not recommend it for solo travelers."
STAY_FOCUS-00015,H4H-REV-06659,SRC-06659,stay_focus,PROP-0026,Nomad Lofts Copenhagen,boutique_hotel,Copenhagen,Denmark,55.660357,12.575740,nightlife_district,Australia,couple,pt,Portuguese,2025-07-20,2025-05,1,4.7,Nao era o esperado,"A maior parte dos planos era fora em Copenhagen, entao Nomad Lofts Copenhagen serviu mais para descansar. Eu poderia ignorar detalhes pequenos, mas o Wi-Fi caia varias vezes durante a estadia, entao sai decepcionada em Nomad Lofts Copenhagen."
STAY_FOCUS-00016,H4H-REV-06595,SRC-06595,stay_focus,PROP-0093,Aster Rooms Cairo,hostel,Cairo,Egypt,30.017892,31.250154,nightlife_district,Netherlands,solo_female,en,English,2025-03-28,2025-03,1,4.1,Worked well enough,"Most of my plans were outside in Cairo, so Aster Rooms Cairo was mainly a place to reset. The door lock did not work properly and I had to push furniture against the door at night, which mattered for this work stay at Aster Rooms Cairo. This should be fixed before anyone else stays there as a woman travelling alone at Aster Rooms Cairo. The room itself could be fine, but the basic safety details need attention at Aster Rooms Cairo. The property should fix this before relying on high guest ratings at Aster Rooms Cairo. The stay was manageable, but I would not recommend it for solo travelers."
STAY_FOCUS-00017,H4H-REV-03555,SRC-03555,stay_focus,PROP-0638,Station Rooms,mid_range_hotel,Barcelona,Spain,41.379428,2.143655,waterfront,Japan,couple,de,German,2024-12-06,2024-12,4,3.2,Gut fur kurze Zeit,"Station Rooms diente als Basis in Barcelona; das WLAN funktionierte, wurde abends aber langsamer, trotzdem wurde ich Optionen vergleichen, was meinen Eindruck vom Station Rooms pragte. Die Anzeige war im Grossen und Ganzen korrekt, einige Details wirkten vor Ort anders, was meinen Eindruck vom Station Rooms pragte. Ich kam am Nachmittag an und blieb 4 Nachte im Station Rooms."
STAY_FOCUS-00018,H4H-REV-08565,SRC-08565,stay_focus,PROP-0048,Lantern Stay Jakarta,budget_guesthouse,Jakarta,Indonesia,-6.169631,106.846098,central,India,business,en,English,2025-08-21,2025-07,8,3.7,Comfortable visit,"The booking at Lantern Stay Jakarta fit 8 nights in Jakarta without much friction at Lantern Stay Jakarta. This was a conference stay, with 8 nights booked at Lantern Stay Jakarta. The photos were close to what I found on arrival for a work trip in Jakarta."
STAY_FOCUS-00019,H4H-REV-08584,SRC-08584,stay_focus,PROP-0469,Cedar Inn,hostel,Bogotá,Colombia,4.737742,-74.029035,nightlife_district,Belgium,family,it,Italian,2026-04-15,2026-03,9,4.7,Soggiorno deludente,"Cedar Inn non corrispondeva alle mie aspettative a Bogotá; il bagno aveva bisogno di una pulizia piu profonda in questo soggiorno per conferenza a Cedar Inn. L'idea era usare Cedar Inn tra un impegno e l'altro a Bogotá. Il problema si e presentato piu di una volta e ha influito sull'impressione generale, cosa che ha influenzato la mia impressione di Cedar Inn."
STAY_FOCUS-00020,H4H-REV-06321,SRC-06321,stay_focus,PROP-0357,Aster House Cairo,budget_guesthouse,Cairo,Egypt,30.083091,31.215847,old_town,Portugal,couple,ar,Arabic,2024-12-06,2024-10,3,4.7,Good stay overall,اقمت 3 ليال في Aster House Cairo ووصلت قرب وقت تسجيل الوصول. لم يكن هناك رقم طوارئ واضح او دعم استقبال بعد ساعات العمل بينما كنت اقيم في Aster House Cairo. بالنسبة لمسافر منفرد، جعل ذلك الاقامة اقل امانا، وكان مهما في اقامة بسبب مؤتمر في Aster House Cairo. اكتب ذلك لانه قد يكون مهما جدا للمسافرين وحدهم، ولاحظت ذلك اكثر لانني بقيت 3 ليال في Cairo. I felt watched near the entrance and would not stay alone again.
STAY_FOCUS-00021,H4H-REV-03468,SRC-03468,stay_focus,PROP-0063,Luma Residences,boutique_hotel,Copenhagen,Denmark,55.637899,12.620685,central,Argentina,solo_female,es,Spanish,2026-01-20,2025-12,1,4.9,Safe and easy solo stay,"La reserva en Luma Residences, Copenhagen, funciono sin demasiada friccion durante 1 noche en Luma Residences. Mi idea era usar Luma Residences entre planes en Copenhagen. I finally felt safe traveling alone here, even when I came back after dinner."
STAY_FOCUS-00022,H4H-REV-05600,SRC-05600,stay_focus,PROP-0208,Cobalt Lodge,boutique_hotel,Copenhagen,Denmark,55.711210,12.551616,waterfront,Mexico,solo,nl,Dutch,2026-04-15,2026-03,3,4.7,Kan beter,"Kleine dingen kon ik negeren, maar inchecken was verwarrend en slecht afgestemd, dus ik vertrok teleurgesteld tijdens mijn boeking van 3 nachten bij Cobalt Lodge. De meeste plannen waren buiten in Copenhagen, dus Cobalt Lodge was vooral om bij te komen."
STAY_FOCUS-00023,H4H-REV-02518,SRC-02518,stay_focus,PROP-0371,Aster House,mid_range_hotel,Milan,Italy,45.430576,9.237773,suburban,Spain,family,nl,Dutch,2026-03-27,2026-03,2,3.6,Over het algemeen oké,"De meeste plannen waren buiten in Milan, dus Aster House was vooral om bij te komen. Aster House werkte als basis in Milan; de schoonmaak was acceptabel maar niet perfect, al zou ik opties in de buurt vergelijken tijdens dit stedentripverblijf bij Aster House."
STAY_FOCUS-00024,H4H-REV-05936,SRC-05936,stay_focus,PROP-0191,Aster House Amsterdam,hostel,Amsterdam,Netherlands,52.358911,4.877610,nightlife_district,Canada,family,es,Spanish,2025-05-31,2025-04,6,4.8,Correcto en general,"Fue manejable para un viaje familiar, aunque algunos servicios eran basicos pero estaban disponibles mientras estaba 6 noches en Amsterdam. Hice el check-in por la tarde y me quede 6 noches en Aster House Amsterdam. Nada arruino el viaje, pero la experiencia fue mas practica que memorable, algo que marco mi impresion de Aster House Amsterdam."
STAY_FOCUS-00025,H4H-REV-00460,SRC-00460,stay_focus,PROP-0385,Cobalt Lofts,mid_range_hotel,Tokyo,Japan,35.666744,139.638135,central,United States,business,es,Spanish,2024-02-20,2023-12,6,4.7,Experiencia mixta,"Fue manejable para un viaje de trabajo, aunque la habitacion estuvo bien para unas noches, algo que marco mi impresion de Cobalt Lofts. Fue una estancia de conferencia, con 6 noches reservadas en Cobalt Lofts."
STAY_FOCUS-00026,H4H-REV-04875,SRC-04875,stay_focus,PROP-0260,Sol Lodge Tokyo,budget_guesthouse,Tokyo,Japan,35.653892,139.639555,nightlife_district,Mexico,friends,en,English,2024-09-24,2024-08,2,4.7,Fine for a short stay,"Sol Lodge Tokyo was workable for 2 nights, although I would compare options next time while I was in Tokyo for 2 nights. I stayed at Sol Lodge Tokyo for 2 nights and arrived after a delayed train."
STAY_FOCUS-00027,H4H-REV-06348,SRC-06348,high_risk,PROP-0008,Cedar Inn Jakarta,budget_guesthouse,Jakarta,Indonesia,-6.208193,106.829772,transit_hub,Japan,couple,en,English,2025-08-24,2025-08,8,4.5,Disappointing stay,"For 8 nights, the mattress and pillows were uncomfortable, and it pulled down the overall stay, which shaped my impression of Cedar Inn Jakarta. I stayed at Cedar Inn Jakarta for 8 nights and arrived in the afternoon."
STAY_FOCUS-00028,H4H-REV-04905,SRC-04905,stay_focus,PROP-0292,Harbor Suites Bangkok,budget_guesthouse,Bangkok,Thailand,13.741329,100.504223,transit_hub,Portugal,solo_female,nl,Dutch,2025-02-17,2024-12,5,3.4,Teleurstellend verblijf,Harbor Suites Bangkok voldeed in Bangkok niet aan mijn verwachting; de badkamer had grondiger schoongemaakt moeten worden bij Harbor Suites Bangkok. Harbor Suites Bangkok was in de middag eenvoudig te vinden.
STAY_FOCUS-00029,H4H-REV-01042,SRC-01042,stay_focus,PROP-0269,Lantern Inn,hostel,Copenhagen,Denmark,55.667319,12.602440,central,Germany,solo_female,en,English,2024-07-08,2024-06,6,4.4,Good stay,"I booked Lantern Inn for a woman travelling alone and stayed 6 nights. For 6 nights in Copenhagen, the amenities matched the listing, and the stay felt straightforward, which shaped my impression of Lantern Inn."
STAY_FOCUS-00030,H4H-REV-02738,SRC-02738,stay_focus,PROP-0641,Lantern House,luxury_hotel,Copenhagen,Denmark,55.642917,12.515111,waterfront,United States,family,de,German,2025-07-26,2025-07,4,4.5,Enttauschender Aufenthalt,"Das Bad brauchte eine grundlichere Reinigung fur eine Familienreise in Copenhagen. Meine personliche Sicherheit war nicht betroffen, aber der Aufenthalt wurde weniger angenehm wahrend meiner Buchung von 4 Nachte im Lantern House. Lantern House war bei der Ankunft am Nachmittag gut zu finden. Fur einen kurzen Aufenthalt ging es, aber zum gleichen Preis wurde ich es nicht wieder wahlen auf dieser Arbeitsreise im Lantern House."
STAY_FOCUS-00031,H4H-REV-02511,SRC-02511,stay_focus,PROP-0340,Sol Lofts,luxury_hotel,Cairo,Egypt,30.055531,31.239489,central,Argentina,business,en,English,2025-11-08,2025-10,8,4.5,Worked well enough,"The host entered the apartment with very little notice while I was inside, which changed how I used Sol Lofts. It made me uncomfortable and I did not feel I had private space as a work trip at Sol Lofts. The situation would have felt better with clearer boundaries and another contact option during my 8 nights stay in Cairo. My main plan was to use Sol Lofts between activities in Cairo. Other guests may focus on the room, but this changed how comfortable I felt during my 8 nights stay in Cairo. The stay was manageable, but I would not recommend it for solo travelers."
STAY_FOCUS-00032,H4H-REV-06797,SRC-06797,stay_focus,PROP-0179,Juniper House,boutique_hotel,Prague,Czechia,50.037654,14.432771,residential,Argentina,business,en,English,2024-11-06,2024-09,1,1.9,Disappointing stay,"I could overlook small things, but noise from the hallway and street made it hard to sleep, so I left disappointed at Juniper House. I booked Juniper House for a work trip and stayed 1 night."
STAY_FOCUS-00033,H4H-REV-01809,SRC-01809,stay_focus,PROP-0641,Lantern House,luxury_hotel,Copenhagen,Denmark,55.642917,12.515111,waterfront,Portugal,solo_female,nl,Dutch,2025-10-17,2025-08,2,4.4,Kan beter,"Het matras en de kussens waren oncomfortabel tijdens mijn 2 nachten in Copenhagen. Mijn persoonlijke veiligheid was niet geraakt, maar het verblijf werd minder comfortabel tijdens dit conferentieverblijf bij Lantern House. Op basis van de advertentie en score verwachtte ik een soepeler verblijf tijdens dit conferentieverblijf bij Lantern House. Ik checkte rond de inchecktijd in en bleef 2 nachten bij Lantern House."
STAY_FOCUS-00034,H4H-REV-00614,SRC-00614,stay_focus,PROP-0135,Station Inn,hostel,Copenhagen,Denmark,55.659169,12.616274,transit_hub,Italy,solo_female,en,English,2026-03-05,2026-02,3,4.9,Finally felt safe alone,"Station Inn worked well for a woman travelling alone; the location was convenient for transit and restaurants while I was in Copenhagen for 3 nights. It was the kind of place I would use again for a short visit while I was in Copenhagen for 3 nights. I stayed at Station Inn for 3 nights and arrived late in the evening. I finally felt safe traveling alone here, even when I came back after dinner."
STAY_FOCUS-00035,H4H-REV-04359,SRC-04359,stay_focus,PROP-0068,Nomad Residences,budget_guesthouse,Cairo,Egypt,30.018509,31.197746,nightlife_district,Portugal,business,pt,Portuguese,2025-05-27,2025-04,6,3.6,Nao era o esperado,"Por 6 noites: o banheiro precisava de uma limpeza mais profunda, e isso prejudicou a impressao geral, o que marcou minha impressao de Nomad Residences. Deu para administrar por uma estadia curta, mas pelo mesmo preco eu nao escolheria de novo, o que marcou minha impressao de Nomad Residences. A ideia era usar Nomad Residences entre compromissos em Cairo."
STAY_FOCUS-00036,H4H-REV-05088,SRC-05088,stay_focus,PROP-0367,Luma Inn Cairo,boutique_hotel,Cairo,Egypt,30.066260,31.227732,central,Argentina,couple,it,Italian,2024-04-01,2024-03,1,4.5,Esperienza mista,"Per 1 notte: alcuni servizi erano essenziali ma presenti, ma il soggiorno e stato piu pratico che memorabile durante i miei 1 notte a Cairo. Le basi c'erano, ma il soggiorno non sembrava particolarmente curato a Luma Inn Cairo. Gran parte del viaggio si svolgeva fuori a Cairo, quindi Luma Inn Cairo serviva soprattutto per riposare."
STAY_FOCUS-00037,H4H-REV-01627,SRC-01627,stay_focus,PROP-0352,Orchid Rooms,mid_range_hotel,Prague,Czechia,50.063571,14.402979,suburban,Canada,solo_female,en,English,2024-06-20,2024-04,9,3.7,Fine for a short stay,"I booked Orchid Rooms for a woman travelling alone and stayed 9 nights. For 9 nights, service was correct but not very warm, but the stay felt more practical than memorable for a woman travelling alone in Prague. The listing was broadly accurate, but a few details felt different in person on this work stay at Orchid Rooms."
STAY_FOCUS-00038,H4H-REV-02015,SRC-02015,stay_focus,PROP-0310,Lantern Residences Mexico City,boutique_hotel,Mexico City,Mexico,19.391196,-99.155002,transit_hub,Australia,family,de,German,2025-02-28,2025-02,7,3.7,Nicht wie erwartet,"Fur 7 Nachte: die Lage war weiter vom Verkehr entfernt als angegeben, und das druckte den Gesamteindruck auf dieser Stadtreise im Lantern Residences Mexico City. Es war eine Stadtreise mit 7 Nachte in Mexico City. Nach Anzeige und Bewertung hatte ich einen reibungsloseren Aufenthalt erwartet auf dieser Stadtreise im Lantern Residences Mexico City."
STAY_FOCUS-00039,H4H-REV-05957,SRC-05957,stay_focus,PROP-0627,Orchid Inn,hostel,Jakarta,Indonesia,-6.214187,106.792736,old_town,Netherlands,friends,es,Spanish,2026-04-10,2026-02,5,4.1,No era lo esperado,Orchid Inn no cumplio lo que esperaba en Jakarta; el check-in fue confuso y mal coordinado en esta estancia de trabajo en Orchid Inn. Me quede 5 noches en Orchid Inn y llegue tarde por la noche.
STAY_FOCUS-00040,H4H-REV-08640,SRC-08640,stay_focus,PROP-0430,Terrace Suites,mid_range_hotel,Bogotá,Colombia,4.684779,-74.018289,old_town,Mexico,business,fr,French,2025-08-13,2025-06,8,4.1,Mostly fine with one note,"Je suis restee 8 nuits a Terrace Suites et je suis arrivee tard le soir. Je ne me suis pas sentie en securite en rentrant a Terrace Suites le soir, et je l'ai davantage remarque pendant ces 8 nuits a Bogotá. Le trajet depuis les transports etait mal eclaire et des personnes restaient pres de l'entree, ce qui a change ma facon d'utiliser Terrace Suites. L'etablissement devrait corriger cela avant de s'appuyer sur de bonnes notes a Terrace Suites. I felt watched near the entrance and would not stay alone again."
STAY_FOCUS-00041,H4H-REV-07890,SRC-07890,stay_focus,PROP-0372,Vista House,hostel,Bangkok,Thailand,13.796661,100.453883,nightlife_district,United States,solo_female,en,English,2024-06-30,2024-05,4,3.2,Good stay,"Vista House worked well for a woman travelling alone; breakfast had enough fresh options while I was in Bangkok for 4 nights. Most of my plans were outside in Bangkok, so Vista House was mainly a place to reset. The photos were close to what I found on arrival at Vista House."
STAY_FOCUS-00042,H4H-REV-00673,SRC-00673,stay_focus,PROP-0135,Station Inn,hostel,Copenhagen,Denmark,55.659169,12.616274,transit_hub,Japan,solo_female,es,Spanish,2024-01-26,2024-01,6,4.2,Podria mejorar,"Station Inn no cumplio lo que esperaba en Copenhagen; la habitacion parecia cara para lo que ofrecian en esta estancia de trabajo en Station Inn. Mi idea era usar Station Inn entre planes en Copenhagen. El problema aparecio mas de una vez y afecto la impresion general, algo que marco mi impresion de Station Inn."
STAY_FOCUS-00043,H4H-REV-08732,SRC-08732,stay_focus,PROP-0045,Vista Rooms Tokyo,mid_range_hotel,Tokyo,Japan,35.652890,139.701006,nightlife_district,United States,solo,nl,Dutch,2024-11-27,2024-10,5,4.7,Teleurstellend verblijf,"De locatie was verder van vervoer dan geadverteerd tijdens mijn 5 nachten in Tokyo. Mijn persoonlijke veiligheid was niet geraakt, maar het verblijf werd minder comfortabel, wat mijn indruk van Vista Rooms Tokyo bepaalde. Op basis van de advertentie en score verwachtte ik een soepeler verblijf, wat mijn indruk van Vista Rooms Tokyo bepaalde. Ik boekte Vista Rooms Tokyo voor een soloreis en bleef 5 nachten."
STAY_FOCUS-00044,H4H-REV-09333,SRC-09333,stay_focus,PROP-0553,Aster Residences,mid_range_hotel,Jakarta,Indonesia,-6.181569,106.796244,nightlife_district,France,business,en,English,2024-03-11,2024-01,9,4.9,Worked well enough,"I booked Aster Residences for a work trip and stayed 9 nights. There were repeated comments from people outside the building entrance, which changed how I used Aster Residences. The room was fine, but the location made me feel exposed every time I came back, and I noticed it more during 9 nights in Jakarta. I would have appreciated clearer information about the immediate area before booking, and I noticed it more during 9 nights in Jakarta. I felt watched near the entrance and would not stay alone again."
STAY_FOCUS-00045,H4H-REV-01900,SRC-01900,stay_focus,PROP-0129,Cedar Lodge,budget_guesthouse,Cairo,Egypt,30.057782,31.248574,nightlife_district,Italy,solo_female,fr,French,2026-02-22,2026-02,5,1.6,Pratique,"La reservation a Cedar Lodge, Cairo, a fonctionne sans trop de friction pendant 5 nuits pendant ce sejour de conference a Cedar Lodge. Je suis restee 5 nuits a Cedar Lodge et je suis arrivee vers l'heure d'arrivee. Les photos correspondaient assez bien a ce que j'ai trouve en arrivant pendant ma reservation de 5 nuits a Cedar Lodge."
STAY_FOCUS-00046,H4H-REV-00758,SRC-00758,stay_focus,PROP-0325,Orchid Rooms,budget_guesthouse,Tokyo,Japan,35.671470,139.661667,waterfront,Japan,solo,en,English,2026-03-02,2026-01,4,4.6,Not as expected,"I could overlook small things, but the bathroom needed a deeper clean, so I left disappointed at Orchid Rooms. I could manage it for a short stay, but I would not choose it again at the same price during my 4 nights booking at Orchid Rooms. My main plan was to use Orchid Rooms between activities in Tokyo."
STAY_FOCUS-00047,H4H-REV-02649,SRC-02649,stay_focus,PROP-0198,Nomad House,boutique_hotel,Copenhagen,Denmark,55.634687,12.529964,waterfront,United Kingdom,couple,fr,French,2025-02-18,2024-12,4,4.5,Bon sejour,"C'etait un sejour de travail, avec 4 nuits reservees a Nomad House. Je cherchais surtout un lieu fiable a Copenhagen, et l'emplacement etait pratique pour les transports et restaurants pendant ma reservation de 4 nuits a Nomad House."
STAY_FOCUS-00048,H4H-REV-03274,SRC-03274,stay_focus,PROP-0165,Meridian Stay Prague,mid_range_hotel,Prague,Czechia,50.063574,14.440993,old_town,Netherlands,couple,en,English,2024-05-25,2024-04,2,1.9,Not as expected,"The mattress and pillows were uncomfortable for a couple trip in Prague. The issue did not affect my personal safety, but it did lower the comfort of the stay at Meridian Stay Prague. This was a short holiday stay, with 2 nights booked at Meridian Stay Prague. The issue came up more than once, so it affected the overall impression for a couple trip in Prague."
STAY_FOCUS-00049,H4H-REV-05562,SRC-05562,stay_focus,PROP-0153,Sol Lofts,mid_range_hotel,Copenhagen,Denmark,55.672044,12.561583,transit_hub,France,friends,pt,Portuguese,2025-04-06,2025-01,5,4.4,Bom para poucos dias,"Encontrar Sol Lofts foi simples quando cheguei perto do horario de check-in. Para uma viagem com amigos foi administravel, embora o Wi-Fi funcionava, mas ficava lento a noite em Sol Lofts. O anuncio era em geral correto, mas alguns detalhes pareciam diferentes pessoalmente, o que marcou minha impressao de Sol Lofts."
STAY_FOCUS-00050,H4H-REV-05841,SRC-05841,stay_focus,PROP-0358,Aster Inn,mid_range_hotel,Barcelona,Spain,41.410028,2.127567,nightlife_district,United States,solo,nl,Dutch,2024-10-05,2024-08,4,4.7,Goed verblijf,"Aster Inn was rond de inchecktijd eenvoudig te vinden. Aster Inn werkte goed voor een soloreis; de wifi was betrouwbaar voor bellen en plannen tijdens mijn 4 nachten in Barcelona. Kleine dingen zoals duidelijke instructies en een nette kamer maakten het verblijf makkelijk, wat mijn indruk van Aster Inn bepaalde."
